Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.47,1시즌 12주 6일,2320,2,3,7,8,20,TRUE,6,3,1,1,1,1,5,648,2018-02-25,4,KP,990000,0,,,6.94,4.1,4.18,3.34,3.22,2.99
2,Hanguk,Soon Jung,429263807,,,29.24,1시즌 12주 6일,90,7,5,5,7,20,TRUE,5,6,1,1,3,1,3,591,2018-02-28,3.5,KP,720000,0,,,6.06,4.96,5.13,3.55,3.3,2.95
3,Hanguk,Dong-Ho Lee,429263808,,,30.78,1시즌 12주 6일,470,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,694,2018-02-28,4,W,310000,5,,,4.72,7.31,7.92,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.4,1시즌 12주 6일,5740,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1047,2018-02-28,4,CD,1890000,1,,,4.38,7.3,7.66,5.39,5.19,3.94
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.62,1시즌 12주 6일,410,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,694,2018-02-28,4.5,W,350000,5,,,4.86,7.45,7.75,6.25,6.16,4.62
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.46,1시즌 12주 6일,420,2,5,6,6,20,TRUE,2,7,5,5,5,2,6,680,2018-02-28,5,IM,320000,9,,,4.81,7.02,7.09,6.37,6.18,5.06
8,Hanguk,Min-Gyu Jung,429263814,,Bru,23.8,1시즌 12주 6일,3480,1,3,6,7,20,TRUE,1,8,6,4,4,2,5,872,2018-02-21,5,CD,670000,2,,,4.32,7.46,7.86,6.61,6.72,4.95
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.15,1시즌 12주 6일,4800,3,2,6,7,20,TRUE,1,8,6,3,6,2,6,877,2018-02-28,4.5,CD,630000,0,,,4.35,7.48,8.07,6.74,7.05,5.19
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.89,1시즌 12주 6일,4160,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,888,2018-02-28,5,IM,570000,1,,,4.69,7.86,8.75,7.11,7.79,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.43,1시즌 12주 6일,2370,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,774,2018-02-25,4.5,IM,490000,4,,,4.99,7.2,7.74,6.73,7.12,5.66
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,Bru,26.40,1시즌 12주 6일,1200,5,4,8,7,20,TRUE,1,4,7,3,5,3,4,717,2018-02-28,5.5,IM,410000,5,,,3.88,6.32,6.91,7.19,8,6.35
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.55,1시즌 12주 6일,5620,2,3,7,8,20,TRUE,1,8,6,6,5,3,4,877,2018-02-28,5,WB,470000,2,,,4.93,8.87,8.96,8.03,7.79,6.43
15,Hanguk,Bong-Joo Kim,429263823,,,23.101,1시즌 12주 6일,8220,4,3,7,8,20,TRUE,1,8,6,7,6,2,4,909,2018-02-28,6,WB,410000,5,,,4.94,9.07,8.97,8.33,7.86,6.32
