Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.24,15주 6일,8460,4,3,7,7,20,TRUE,8,3,1,1,1,1,6,902,2017-08-20,5,KP,1970000,0,,,8.02,3.96,4.04,3.23,3.11,2.9
2,Hanguk,Jee-Hoon Kim,428709461,,,19.33,7주 6일,3560,3,1,6,6,20,TRUE,7,5,1,1,1,2,2,738,2017-08-23,4,KP,930000,0,,,6.46,3.92,4.07,2.63,2.45,2.38
3,Hanguk,Eun-Seok Hong,427619235,,Inj 1,29.58,15주 6일,300,5,4,4,6,20,TRUE,1,6,6,3,2,2,4,611,2017-08-13,3.5,CD,300000,1,,,3.16,5.14,5.52,4.86,5.16,3.75
4,Hanguk,Ji-Woon Lee,427619236,,,19.74,15주 6일,1050,5,2,6,7,20,TRUE,1,7,4,3,5,2,5,716,2017-08-23,3.5,CD,390000,3,,,3.97,6.37,6.65,5.42,5.37,4.38
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.8,15주 6일,140,5,5,5,5,20,TRUE,1,6,4,4,2,1,7,592,2017-06-22,2,CD,280000,0,,,3.41,5.31,5.37,4.63,4.45,3.41
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,27.55,15주 6일,1070,5,5,5,7,20,TRUE,1,7,3,6,3,2,6,773,2017-08-20,4,WB,390000,5,,,4.06,6.54,6.22,5.33,4.61,4.23
7,Hanguk,In-Moo Byon,427619239,,,32.43,15주 6일,440,1,6,6,6,20,TRUE,2,6,5,5,5,3,6,595,2017-08-23,4,CD,300000,4,,,4.64,6.62,6.65,6.29,6.18,5.47
8,Hanguk,Hong-Chan Son,427619240,,Y×1,22.3,15주 6일,1170,5,3,7,7,20,TRUE,1,5,6,5,5,1,4,632,2017-08-20,4,WB,310000,0,,,4.04,6.93,7.07,7.2,7.28,5.44
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,20.10,15주 6일,990,2,2,5,6,20,TRUE,1,5,6,3,6,3,6,644,2017-08-23,3.5,IM,330000,3,,,3.08,5.12,5.53,5.38,5.82,4.78
10,Hanguk,Kwang-Eul Jeon,427619242,,,24.9,15주 6일,1460,4,3,6,7,20,TRUE,1,6,7,3,3,2,5,752,2017-08-20,4,IM,430000,3,,,3.98,6.77,7.4,6.73,7.34,5.15
