Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.0,6주 1일,2220,2,3,6,6,20,TRUE,6,2,1,1,1,1,5,656,2017-09-24,3.5,KP,990000,0,,,5.78,3.08,3.11,2.75,2.7,2.6
2,Hanguk,Soon Jung,429263807,,,27.89,6주 1일,1250,7,5,5,7,20,TRUE,5,5,1,1,3,1,3,583,2017-09-24,3.5,KP,770000,0,,,5.75,4.45,4.58,3.36,3.17,2.91
3,Hanguk,Dong-Ho Lee,429263808,,,29.31,6주 1일,390,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,611,2017-09-20,3,W,300000,1,,,4.18,6.36,6.89,5.74,6.11,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.69,6주 1일,1420,2,2,7,6,20,TRUE,1,8,4,3,4,2,5,809,2017-09-24,4,WB,370000,1,,,4.48,7.3,7.63,5.84,5.72,4.51
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1 Bru,31.15,6주 1일,240,3,5,5,6,20,TRUE,1,7,5,4,3,1,7,680,2017-09-24,3.5,CD,310000,0,,,3.77,6.12,6.33,5.4,5.34,3.89
6,Hanguk,Yong-Seo Kwon,429263811,,,26.99,6주 1일,2150,3,4,7,7,20,TRUE,1,8,3,6,4,2,6,840,2017-09-24,5,CD,390000,1,,,5.02,8.26,7.92,6.53,5.6,5.1
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.111,6주 1일,1000,2,5,7,6,20,TRUE,2,6,6,5,6,3,6,595,2017-09-20,4,W,310000,2,,,4.89,7.21,7.38,7.2,7.28,6.19
8,Hanguk,Min-Gyu Jung,429263814,,,21.73,6주 1일,800,1,3,5,6,20,TRUE,1,5,6,4,4,2,5,690,2017-09-24,3,CD,310000,0,,,3.22,5.38,5.64,5.51,5.76,4.43
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.80,6주 1일,1080,3,2,5,6,20,TRUE,1,5,6,3,6,2,6,674,2017-09-20,2.5,CD,330000,0,,,3.04,5.05,5.45,5.31,5.72,4.4
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.42,6주 1일,1510,4,3,5,7,20,TRUE,1,7,7,2,3,2,4,740,2017-09-20,3,CD,430000,1,,,3.82,6.41,7.17,6.05,6.71,4.55
