Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,27.22,5 s 9 wk 2 d,2500,2,5,8,7,20,TRUE,6,5,1,1,1,1,5,647,2019-04-28,4.5,KP,1010000,0,7.96,6.01,5.61,5.68,5.21,5.78,5.97,5.05,4.65,4.06,3.99,3.91,4.06,3.81,3.82,3.55,3.35,3.35,3.35,0,KP,7.96
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,37.21,5 s 9 wk 2 d,20,2,6,6,4,20,TRUE,1,6,3,3,3,0,5,590,2019-04-28,4,W,250000,17,3.77,5.73,5.5,5.55,5.27,5.6,5.71,5.17,4.94,4.6,4.56,4.51,4.55,4.37,4.46,4.18,3.25,3.7,3.27,0,WBd,5.73
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,29.64,5 s 9 wk 2 d,4990,4,5,7,7,20,TRUE,1,9,7,2,3,2,4,912,2019-04-24,6,IM,1060000,6,5.32,9.27,8.92,9.34,8.59,9.89,9.57,9.54,8.18,7.76,7.98,7.12,8.76,8.42,8.18,8.03,5.65,6.31,5.18,0,CD,9.89
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,30.15,5 s 9 wk 2 d,710,5,5,4,6,20,TRUE,1,5,7,3,5,3,4,701,2019-04-28,4,IM,380000,20,3.22,5.22,5.27,5.47,5.33,5.74,5.43,6.01,5.5,5.64,5.81,5.39,6.22,6.21,6.05,6.18,4.88,5.4,4.59,0,IMd,6.22
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,26.30,5 s 9 wk 2 d,12930,2,5,7,7,20,TRUE,1,10,6,6,5,3,4,1091,2019-04-28,7,W,1930000,11,5.73,10.59,10.21,10.28,9.82,10.37,10.56,9.66,9.2,8.61,8.56,8.43,8.58,8.25,8.38,7.91,6.68,0,6.72,7.1,WBd,10.59
15,Hanguk,Bong-Joo Kim,429263823,,,27.76,5 s 9 wk 2 d,15500,4,5,8,7,20,TRUE,1,10,6,7,6,2,4,1105,2019-04-28,7,W,1790000,25,5.88,11.01,10.65,10.65,10.28,10.64,10.91,9.9,9.7,9.12,9.02,9.06,8.83,8.52,8.78,8.2,6.72,7.43,6.87,0,WBd,11.01
16,Hanguk,Kil-Sung Park,429263824,,Y×1,24.26,5 s 9 wk 2 d,2600,5,3,8,8,20,TRUE,1,6,3,5,4,7,6,750,2019-04-24,6,FW,410000,32,4.55,7.43,7.19,7.09,6.95,6.94,7.26,6.38,6.54,6.14,5.99,6.24,5.78,5.69,5.73,5.61,7.14,6.39,7.33,0,WBd,7.43
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,30.102,5 s 9 wk 2 d,890,2,6,7,6,20,TRUE,1,5,4,3,6,6,3,608,2019-04-28,5.5,FW,300000,42,4.13,6.21,6.09,6.17,5.97,6.29,6.26,6.13,6,5.88,5.87,5.83,6.04,6.09,5.93,6.15,6.65,6.6,6.51,0,FW,6.65
31,Česká republika,,397610518,Head,,32.84,5 s 0 wk 2 d,6880,3,8,6,6,20,FALSE,1,10,9,1,8,4,4,980,2019-04-28,6,IM,1500000,52,4.84,8.85,8.53,9.1,8.25,9.85,9.29,9.69,8.24,8,8.27,7.33,9.34,9.19,8.71,9.02,6.65,7.73,5.89,0,CD,9.85
43,Hanguk,Ji-Soo Kim,433466579,Technical,,22.39,4 s 6 wk 2 d,14660,3,3,7,8,20,TRUE,1,11,4,4,3,3,3,1182,2019-04-24,6,W,3810000,3,5.79,10.45,9.77,9.89,9.08,10.06,10.39,8.8,8.04,7.01,6.92,6.72,7.03,6.54,6.61,6.03,5.34,0,5.36,5.37,WBd,10.45
