Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.44,1시즌 9주 3일,11470,3,2,8,7,20,TRUE,9,5,1,1,1,2,8,956,2017-12-24,5.5,KP,1850000,0,,,9.41,5.03,5.2,3.5,3.29,3.2
3,Hanguk,Eun-Seok Hong,427619235,,,30.69,2시즌 1주 3일,390,5,5,6,6,20,TRUE,1,6,6,3,2,2,7,611,2017-12-20,4,CD,300000,6,,,4.09,6.59,7.07,6.24,6.62,4.83
4,Hanguk,Ji-Woon Lee,427619236,,,20.85,2시즌 1주 3일,1210,5,2,7,7,20,TRUE,1,7,4,3,5,2,7,734,2017-12-27,4.5,CD,390000,9,,,4.32,6.93,7.23,5.89,5.84,4.76
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.19,2시즌 1주 3일,130,5,5,8,6,20,TRUE,1,6,4,4,2,1,10,590,2017-12-27,4,CD,270000,3,,,4.48,6.97,7.06,6.07,5.84,4.47
6,Hanguk,Jae-Shin Cha,427619238,,,28.66,2시즌 1주 3일,710,5,5,3,7,20,TRUE,1,7,3,6,3,2,10,766,2017-12-24,3,WB,390000,8,,,3.12,5.02,4.78,4.1,3.54,3.25
7,Hanguk,In-Moo Byon,427619239,,,33.54,2시즌 1주 3일,180,1,6,6,5,20,TRUE,2,6,5,5,5,2,6,590,2017-12-24,3.5,WB,290000,4,,,4.48,6.38,6.42,6.07,5.93,4.95
8,Hanguk,Hong-Chan Son,427619240,,,23.14,2시즌 1주 3일,1090,5,3,6,8,20,TRUE,1,5,6,5,5,1,8,614,2017-12-27,3.5,WB,310000,1,,,3.81,6.53,6.66,6.79,6.86,5.13
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Bru,21.21,2시즌 1주 3일,1200,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,630,2017-12-27,4,IM,330000,10,,,3.56,5.79,6.23,6.08,6.56,5.41
10,Hanguk,Kwang-Eul Jeon,427619242,,,25.20,2시즌 1주 3일,1730,4,4,8,7,20,TRUE,1,6,7,3,3,2,9,768,2017-12-20,5,IM,430000,6,,,4.68,7.84,8.56,7.8,8.49,6.01
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.99,2시즌 1주 3일,800,6,4,5,7,20,TRUE,2,5,6,3,5,2,9,651,2017-12-27,4,IM,330000,10,,,4.1,5.66,6.08,5.86,6.29,4.85
12,Hanguk,Chan-Myung Lee,427619244,,,26.108,2시즌 1주 3일,990,3,4,6,7,20,TRUE,1,3,7,3,4,3,8,752,2017-12-20,4,IM,410000,8,,,3.4,5.45,5.97,6.53,7.35,5.84
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.96,2시즌 1주 3일,1510,2,3,6,8,20,TRUE,1,5,6,6,5,2,9,618,2017-12-27,4.5,W,330000,10,,,3.79,6.68,6.64,6.95,6.87,5.58
14,Hanguk,Se-Jong Cho,427619246,,,29.96,2시즌 1주 3일,710,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,610,2017-12-27,4,WB,290000,18,,,3.92,6.52,6.36,6.38,6.16,5.83
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,24.37,2시즌 1주 3일,2100,5,4,6,8,20,TRUE,1,5,5,7,6,2,9,749,2017-12-27,4.5,W,350000,12,,,3.96,6.82,6.48,6.93,6.47,5.74
16,Hanguk,Dong-Shik Kim,427619248,,,20.31,2시즌 1주 3일,1620,6,2,7,7,20,TRUE,1,3,3,6,4,7,10,771,2017-12-20,5.5,FW,410000,20,,,3.28,5.16,4.62,5.3,4.85,6.67
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.82,2시즌 1주 3일,20,2,6,6,4,20,TRUE,1,2,3,3,3,6,7,590,2017-12-24,4,FW,270000,19,,,2.95,3.82,3.78,4.12,4.26,5.22
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.103,2시즌 1주 3일,1300,3,4,8,7,20,TRUE,1,2,5,3,6,6,7,644,2017-12-27,5.5,FW,310000,20,,,3.48,5.03,5.27,6.24,6.87,7.4
21,Belgium,Jitse Haes,428112207,,,32.101,1시즌 12주 3일,560,4,5,7,5,15,FALSE,2,6,6,5,6,2,7,590,2017-12-20,4.5,W,372000,2,,,4.33,6.7,6.88,6.69,6.74,5.28
22,Nederland,Keith Esser,428060480,Quick,,33.6,1시즌 12주 2일,380,5,6,6,6,15,FALSE,2,6,5,6,6,2,9,590,2017-12-20,4.5,W,348000,5,,,4.08,6.24,6.12,6,5.69,4.81
23,Belgium,Mathias Piron,428125893,Technical,,33.70,1시즌 12주 3일,300,6,5,6,5,15,FALSE,2,6,5,5,5,2,9,590,2017-12-20,4.5,W,360000,3,,,3.96,5.95,5.98,5.62,5.48,4.46
25,Polska,Pylyp Nagorniak,406205227,,,28.31,1시즌 12주 2일,2000,5,3,7,7,15,FALSE,1,6,7,3,6,3,9,702,2017-12-20,5,IM,444000,2,,,3.5,6.45,7.11,6.66,7.35,5.57
31,Hanguk,Se-Hee Park,430626797,,,19.78,1시즌 3일,1220,4,2,7,6,20,TRUE,1,2,5,5,3,7,8,732,2017-12-27,5,FW,390000,9,,,2.93,4.74,4.62,5.66,5.9,6.79
34,Sverige,Axel Hermansson,422526443,,,29.53,14주 2일,1700,5,5,5,6,11,FALSE,2,7,7,2,6,2,9,701,2017-12-24,3.5,IM,516000,8,,,3.81,5.83,6.58,5.69,6.35,4.36
38,Latvija,Artem Skurlatov,409641598,,,27.59,10주 6일,2480,5,4,5,6,10,FALSE,1,8,6,3,4,3,4,843,2017-12-27,4,CD,732000,8,,,3.27,5.98,6.48,5.19,5.48,4.06
40,Perú,Matías Pichis,416567166,,,23.9,10주 2일,9530,6,1,7,7,9,FALSE,1,10,8,2,4,4,6,1002,2017-12-20,5,CD,1764000,4,,,3.78,7.91,9.07,6.72,7.62,5.05
41,Deutschland,Reinold Kisch,413993877,,,24.13,10주 2일,2130,5,2,5,7,9,FALSE,1,8,6,2,4,5,3,800,2017-12-20,3.5,CD,588000,10,,,3.01,5.65,6.32,4.82,5.34,4.38
45,Bulgaria,Ivan Petkov,430624598,,,18.89,7주 2일,12940,7,2,6,6,8,FALSE,10,3,1,1,1,1,7,1033,2017-12-27,4,KP,2148000,0,,,7.42,2.48,2.56,1.81,1.7,1.5
48,Hanguk,Dong-Suk Lee,432205385,Technical,,18.92,4주 2일,1020,6,1,6,5,20,TRUE,1,5,4,5,6,5,4,634,2017-12-24,4.5,FW,290000,0,,,2.8,4.8,4.69,4.65,4.48,4.87
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,17.60,4일,4520,4,1,6,5,20,TRUE,1,7,7,7,4,5,4,782,,,,550000,0,,,3.24,6.51,6.51,6.3,6.23,5.5
99,Hanguk,Je-Min Jung,427619232,,,42.47,2시즌 1주 3일,0,3,8,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
