Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,22.49,3시즌 10주 1일,45980,3,2,7,8,20,TRUE,14,5,1,1,1,2,8,1419,2018-08-12,7.5,KP,11930000,0,,,12.69,4.97,5.14,3.46,3.25,3.16
3,Hanguk,Eun-Seok Hong,427619235,,,32.74,4시즌 2주 0일,180,5,5,7,6,20,TRUE,1,6,5,3,2,1,7,590,2018-08-08,4,CD,290000,9,,,4.42,6.92,7.3,6.27,6.44,4.57
4,Hanguk,Ji-Woon Lee,427619236,,,22.90,4시즌 2주 0일,1250,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,724,2018-08-08,4.5,CD,390000,25,,,4.66,7.34,7.65,6.27,6.22,5.11
6,Hanguk,Jae-Shin Cha,427619238,,,30.71,4시즌 2주 0일,750,5,6,7,6,20,TRUE,1,7,3,6,3,1,10,728,2018-08-12,5,WB,360000,15,,,4.86,7.77,7.4,6.35,5.47,4.68
8,Hanguk,Hong-Chan Son,427619240,,,25.19,4시즌 2주 0일,1240,5,4,7,7,20,TRUE,1,5,6,5,5,1,8,644,2018-08-08,4.5,W,310000,3,,,4.23,7.15,7.29,7.42,7.5,5.64
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,27.25,4시즌 2주 0일,1570,4,5,7,7,20,TRUE,1,6,7,3,3,2,9,756,2018-08-08,4.5,IM,430000,15,,,4.59,7.6,8.29,7.56,8.22,5.85
11,Hanguk,Kwang-Hwan Yun,427619243,,,29.104,4시즌 2주 0일,650,6,5,7,6,20,TRUE,2,5,6,2,5,2,9,626,2018-08-12,4,W,320000,12,,,4.87,6.51,7.17,6.72,7.41,5.62
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,29.1,4시즌 2주 0일,800,3,5,8,7,20,TRUE,1,3,7,3,4,3,8,708,2018-08-12,5,IM,390000,8,,,3.87,6.13,6.7,7.33,8.22,6.56
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.101,4시즌 2주 0일,1650,2,4,8,8,20,TRUE,1,5,6,6,5,2,9,626,2018-08-08,5,W,330000,21,,,4.41,7.65,7.6,7.95,7.86,6.42
14,Hanguk,Se-Jong Cho,427619246,,,31.101,4시즌 2주 0일,400,4,6,7,6,20,TRUE,1,5,5,6,3,3,8,594,2018-08-12,4,WB,280000,18,,,4.22,6.95,6.77,6.8,6.53,5.85
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,26.42,4시즌 2주 0일,1940,5,4,5,7,20,TRUE,1,5,5,7,6,2,9,773,2018-08-12,4.5,W,350000,13,,,3.57,6.15,5.85,6.25,5.83,5.18
16,Hanguk,Dong-Shik Kim,427619248,,,22.36,4시즌 2주 0일,1710,6,3,7,8,20,TRUE,1,3,3,6,4,7,10,763,2018-08-08,5.5,FW,410000,28,,,3.54,5.44,4.89,5.58,5.13,6.97
25,Polska,Pylyp Nagorniak,406205227,,,30.36,3시즌 13주 0일,1210,5,3,6,6,20,FALSE,1,6,6,3,6,3,9,614,2018-08-12,4.5,IM,420000,8,,,3.52,6.08,6.58,6.04,6.48,5.19
31,Hanguk,Se-Hee Park,430626797,,,21.83,3시즌 1주 0일,1410,4,2,8,8,20,TRUE,1,2,5,5,3,7,8,709,2018-08-12,5,FW,390000,23,,,3.16,5.11,4.98,6.11,6.36,7.32
34,Sverige,Axel Hermansson,422526443,,,31.58,2시즌 14주 6일,1090,5,5,6,6,19,FALSE,2,6,7,2,6,2,9,694,2018-08-08,4.5,IM,456000,16,,,4.22,6.15,6.92,6.33,7.1,5.06
38,Latvija,Artem Skurlatov,409641598,,,29.64,2시즌 11주 3일,2170,5,5,7,6,19,FALSE,1,8,6,3,4,3,4,804,2018-08-08,5,CD,684000,8,,,4.4,7.59,8.18,6.66,7,5.33
40,Perú,Matías Pichis,416567166,,,25.14,2시즌 10주 6일,10050,6,2,7,7,18,FALSE,1,10,8,2,4,4,6,1003,2018-08-12,5.5,CD,1764000,4,,,4.67,8.85,10.04,7.65,8.56,5.96
41,Deutschland,Reinold Kisch,413993877,,,26.18,2시즌 10주 6일,1800,5,3,4,7,18,FALSE,1,8,6,2,4,5,3,799,2018-08-12,3,CD,588000,11,,,3.27,5.68,6.29,4.92,5.4,4.52
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.97,2시즌 4주 6일,1280,6,2,7,7,20,TRUE,1,5,4,5,6,5,4,615,2018-08-08,5,FW,290000,10,,,3.83,6.3,6.16,6.11,5.9,6.38
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,19.65,2시즌 1주 1일,5480,4,2,6,7,20,TRUE,1,7,7,7,4,5,4,788,2018-08-08,4.5,WB,550000,13,,,4.04,7.75,7.75,7.5,7.42,6.6
