Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.45,1시즌 12주 4일,2310,2,3,6,8,20,TRUE,6,3,1,1,1,1,5,662,2018-02-25,4,KP,990000,0,,,6.44,3.8,3.88,3.1,2.98,2.78
2,Hanguk,Soon Jung,429263807,,,29.22,1시즌 12주 4일,90,7,5,6,7,20,TRUE,5,6,1,1,3,1,3,590,2018-02-28,3.5,KP,720000,0,,,6.63,5.43,5.62,3.88,3.62,3.23
3,Hanguk,Dong-Ho Lee,429263808,,,30.76,1시즌 12주 4일,470,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,694,2018-02-28,4,W,310000,5,,,4.72,7.31,7.92,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.2,1시즌 12주 4일,5460,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1038,2018-02-28,4,CD,1890000,1,,,4.38,7.3,7.66,5.39,5.19,3.94
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.60,1시즌 12주 4일,400,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,693,2018-02-28,4.5,W,350000,5,,,4.87,7.47,7.77,6.26,6.17,4.63
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.44,1시즌 12주 4일,460,2,5,7,6,20,TRUE,2,7,5,5,5,2,6,680,2018-02-28,5,IM,320000,9,,,5.18,7.57,7.65,6.87,6.66,5.46
8,Hanguk,Min-Gyu Jung,429263814,,Bru,23.6,1시즌 12주 4일,3320,1,3,6,7,20,TRUE,1,8,6,4,4,2,5,864,2018-02-21,5,CD,670000,2,,,4.32,7.46,7.86,6.61,6.72,4.95
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.13,1시즌 12주 4일,4370,3,2,6,7,20,TRUE,1,8,6,3,6,2,6,859,2018-02-28,4.5,CD,630000,0,,,4.35,7.48,8.07,6.74,7.05,5.19
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.87,1시즌 12주 4일,4170,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,888,2018-02-28,5,IM,570000,1,,,4.69,7.86,8.74,7.1,7.79,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.41,1시즌 12주 4일,2350,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,773,2018-02-25,4.5,IM,490000,4,,,4.99,7.2,7.74,6.73,7.12,5.66
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,Bru,26.38,1시즌 12주 4일,1130,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,709,2018-02-28,5.5,IM,410000,5,,,3.75,6.11,6.69,6.95,7.74,6.14
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.53,1시즌 12주 4일,5270,2,3,7,8,20,TRUE,1,8,6,6,5,3,4,861,2018-02-28,5,WB,470000,2,,,4.92,8.86,8.95,8.02,7.78,6.42
15,Hanguk,Bong-Joo Kim,429263823,,,23.99,1시즌 12주 4일,7690,4,3,7,8,20,TRUE,1,8,6,7,6,2,4,907,2018-02-28,6,WB,410000,5,,,4.93,9.07,8.97,8.33,7.86,6.31
16,Hanguk,Kil-Sung Park,429263824,,,20.49,1시즌 12주 4일,1490,5,2,6,7,20,TRUE,1,4,3,5,4,7,6,762,2018-02-28,5.5,FW,410000,12,,,3.29,5.12,4.82,4.89,4.6,6.08
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,34.110,1시즌 12주 4일,20,5,7,3,5,20,TRUE,1,2,3,3,3,6,5,590,2018-02-18,3.5,FW,290000,13,,,2.18,2.81,2.79,3.03,3.13,3.82
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.13,1시즌 12주 4일,1110,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,637,2018-02-25,4.5,FW,310000,20,,,3.2,4.7,4.94,5.38,5.85,6.19
31,Česká republika,Leoš Broukal,397610518,Head,,28.107,1시즌 3주 3일,17400,3,6,7,7,13,FALSE,1,9,9,2,8,5,4,902,2018-02-25,6,IM,1980000,30,,,4.62,8.64,9.89,8.44,9.66,7.41
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.54,1시즌 2주 3일,450,5,1,5,6,20,TRUE,1,6,4,2,2,4,1,673,2018-02-25,3,CD,250000,1,,,3.07,4.88,5.25,4.09,4.31,3.84
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.54,13주 2일,120,2,1,7,6,20,TRUE,1,3,4,2,2,5,5,507,2018-02-28,3.5,FW,250000,3,,,2.68,3.95,4.24,4.1,4.55,4.65
