Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.38,1시즌 11주 3일,2300,2,3,6,8,20,TRUE,6,3,1,1,1,1,5,661,2018-02-18,4,KP,990000,0,,,6.43,3.8,3.88,3.1,2.98,2.78
2,Hanguk,Soon Jung,429263807,,,29.15,1시즌 11주 3일,80,7,5,5,7,20,TRUE,5,6,1,1,3,1,3,590,2018-02-21,3,KP,720000,0,,,6.07,4.97,5.14,3.56,3.31,2.96
3,Hanguk,Dong-Ho Lee,429263808,,,30.69,1시즌 11주 3일,460,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,693,2018-02-21,4,W,310000,5,,,4.71,7.31,7.91,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.107,1시즌 11주 3일,5220,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1030,2018-02-21,4.5,CD,730000,1,,,4.38,7.3,7.66,5.39,5.19,3.94
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.53,1시즌 11주 3일,400,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,693,2018-02-21,4,W,350000,5,,,4.87,7.47,7.77,6.26,6.17,4.63
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.37,1시즌 11주 3일,470,2,5,7,6,20,TRUE,2,7,5,5,5,2,6,680,2018-02-18,5,W,320000,8,,,5.18,7.57,7.65,6.87,6.66,5.46
8,Hanguk,Min-Gyu Jung,429263814,,Inj 1,22.111,1시즌 11주 3일,2720,1,3,6,7,20,TRUE,1,8,6,4,4,2,5,829,2018-02-21,5,CD,330000,2,,,4.55,7.86,8.27,6.96,7.08,5.21
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.6,1시즌 11주 3일,4310,3,2,6,7,20,TRUE,1,8,6,3,6,2,6,856,2018-02-21,4.5,CD,630000,0,,,4.34,7.47,8.05,6.72,7.03,5.18
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.80,1시즌 11주 3일,4060,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,884,2018-02-21,5,IM,570000,1,,,4.69,7.85,8.74,7.1,7.78,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.34,1시즌 11주 3일,2340,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,772,2018-02-18,4.5,IM,490000,4,,,5.04,7.27,7.82,6.8,7.19,5.72
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.31,1시즌 11주 3일,1140,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,721,2018-02-21,4.5,IM,410000,5,,,3.66,5.97,6.53,6.79,7.56,6
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.46,1시즌 11주 3일,4810,2,3,6,8,20,TRUE,1,8,6,6,5,3,4,852,2018-02-21,5.5,WB,470000,2,,,4.56,8.21,8.29,7.43,7.21,5.95
15,Hanguk,Bong-Joo Kim,429263823,,,23.92,1시즌 11주 3일,7080,4,3,7,8,20,TRUE,1,8,6,7,6,2,4,902,2018-02-21,5.5,WB,410000,5,,,4.93,9.06,8.96,8.32,7.85,6.31
16,Hanguk,Kil-Sung Park,429263824,,,20.42,1시즌 11주 3일,1530,5,2,7,7,20,TRUE,1,4,3,5,4,7,6,754,2018-02-21,5.5,FW,410000,12,,,3.55,5.52,5.2,5.27,4.96,6.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1 Bru,34.103,1시즌 11주 3일,30,5,7,4,5,20,TRUE,1,2,3,3,3,6,5,590,2018-02-18,3.5,FW,290000,13,,,2.41,3.11,3.08,3.35,3.46,4.23
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.6,1시즌 11주 3일,1050,2,5,4,7,20,TRUE,1,3,5,3,6,6,3,653,2018-02-18,4,FW,310000,20,,,2.86,4.2,4.41,4.8,5.22,5.53
31,Česká republika,Leoš Broukal,397610518,Head,,28.100,1시즌 2주 3일,16660,3,6,6,7,12,FALSE,1,9,9,2,8,5,4,901,2018-02-18,6,IM,1980000,29,,,4.2,7.91,9.05,7.72,8.84,6.77
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.47,1시즌 1주 2일,410,5,1,6,6,20,TRUE,1,6,4,2,2,4,1,640,2018-02-21,3,CD,250000,1,,,3.35,5.33,5.73,4.47,4.7,4.19
