Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.44,12주 3일,2370,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,651,2017-11-08,3.5,KP,990000,0,,,6.77,4,4.08,3.26,3.14,2.92
2,Hanguk,Soon Jung,429263807,,,28.21,12주 3일,1380,7,5,7,7,20,TRUE,5,5,1,1,3,1,3,570,2017-11-05,4,KP,770000,0,,,6.9,5.33,5.49,4.03,3.8,3.49
3,Hanguk,Dong-Ho Lee,429263808,,,29.75,12주 3일,420,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,613,2017-11-05,3.5,W,300000,1,,,4.16,6.33,6.86,5.71,6.08,4.55
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.1,12주 3일,2190,2,2,6,7,20,TRUE,1,8,4,3,4,2,5,869,2017-11-08,4,WB,730000,1,,,4.23,6.89,7.2,5.51,5.4,4.25
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,31.59,12주 3일,430,3,5,5,6,20,TRUE,1,7,4,4,3,1,7,699,2017-11-05,3.5,W,310000,2,,,3.95,6.24,6.34,5.26,5.02,3.84
6,Hanguk,Yong-Seo Kwon,429263811,,,27.31,12주 3일,2710,3,4,6,7,20,TRUE,1,8,3,6,4,2,6,889,2017-11-05,4.5,CD,570000,1,,,4.64,7.64,7.33,6.04,5.18,4.72
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,32.43,12주 3일,600,2,5,4,6,20,TRUE,2,7,6,5,6,3,6,680,2017-11-08,3.5,W,320000,2,,,3.95,5.92,6.08,5.64,5.67,4.75
8,Hanguk,Min-Gyu Jung,429263814,,,22.5,12주 3일,1200,1,3,5,6,20,TRUE,1,6,6,4,4,2,5,715,2017-11-05,3.5,CD,330000,1,,,3.57,6.04,6.34,5.87,6.07,4.6
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.12,12주 3일,1700,3,2,7,6,20,TRUE,1,6,6,3,6,2,6,680,2017-11-05,3.5,CD,330000,0,,,3.96,6.67,7.2,6.62,7.06,5.35
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.86,12주 3일,2350,4,3,6,7,20,TRUE,1,7,7,2,3,2,4,796,2017-11-08,4.5,CD,430000,1,,,4.23,7.1,7.94,6.7,7.43,5.04
11,Hanguk,Ryung-Tae Kim,429263818,,,26.40,12주 3일,1410,2,3,5,7,20,TRUE,2,7,6,3,5,3,5,703,2017-11-08,3.5,CD,350000,2,,,4.44,6.47,6.96,6.04,6.39,5.06
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,25.37,12주 3일,1060,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,704,2017-11-08,4.5,IM,410000,5,,,3.9,6.36,6.95,7.23,8.04,6.38
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,21.52,12주 3일,2430,2,3,7,7,20,TRUE,1,6,6,6,5,3,4,679,2017-11-08,4.5,WB,330000,0,,,4.36,7.75,7.75,7.66,7.54,6.41
15,Hanguk,Bong-Joo Kim,429263823,,,22.98,12주 3일,3590,4,3,6,7,20,TRUE,1,6,6,7,6,2,4,806,2017-11-05,4.5,WB,370000,3,,,3.98,7.24,7.08,7.26,6.94,5.74
16,Hanguk,Kil-Sung Park,429263824,,R,19.48,12주 3일,1070,5,2,4,6,20,TRUE,1,3,3,5,4,7,6,783,2017-11-08,4.5,FW,410000,8,,,2.37,3.61,3.34,3.69,3.51,4.75
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2,33.109,12주 3일,120,5,7,4,6,20,TRUE,1,2,4,3,3,7,5,680,2017-11-08,4,FW,310000,4,,,2.73,3.68,3.75,4.15,4.47,5.28
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.12,12주 3일,1260,2,4,7,7,20,TRUE,1,3,5,3,6,6,3,627,2017-11-05,4,IM,310000,11,,,3.59,5.33,5.61,6.12,6.67,7.06
20,Hanguk,Yi-Chun Jin,429677916,,,19.45,11주 3일,30,3,1,4,6,20,TRUE,1,2,4,3,2,1,2,428,2017-10-11,2,IM,250000,0,,,1.88,2.8,2.87,3.19,3.34,2.57
21,Hanguk,Chung-Ho Seo,430376571,,,19.59,10주 3일,40,4,1,4,6,20,TRUE,1,3,3,2,3,4,3,404,2017-10-11,2.5,IM,250000,2,,,2.03,2.85,2.97,2.83,3,3.16
28,Portugal,Baltasar Vieira,431142669,,,28.18,4주 1일,1080,3,5,6,7,6,FALSE,1,5,6,6,4,4,3,610,2017-11-08,3.5,W,372000,2,,,2.91,5.75,5.71,5.93,5.92,5.25
29,France,Vincent Wallois,403086843,Unpredictable,,28.5,4주 0일,3130,3,3,8,7,6,FALSE,1,6,8,4,6,4,3,796,2017-11-05,4.5,IM,660000,8,,,3.24,6.76,7.42,7.28,8.06,6.23
31,Česká republika,Leoš Broukal,397610518,Head,Y×1,27.106,3주 2일,16620,3,6,6,6,6,FALSE,1,9,9,2,8,5,4,914,2017-10-25,5.5,IM,1644000,26,,,3.76,7.3,8.4,7.13,8.2,6.22
