Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.20,1시즌 6주 0일,8920,3,1,8,7,20,TRUE,9,5,1,1,1,2,8,895,2017-11-29,5,KP,1850000,0,,,8.96,4.61,4.78,3.09,2.88,2.79
3,Hanguk,Eun-Seok Hong,427619235,,,30.45,1시즌 13주 6일,430,5,4,8,6,20,TRUE,1,6,6,3,2,2,7,612,2017-11-29,4.5,CD,300000,4,,,4.44,7.23,7.76,6.83,7.26,5.27
4,Hanguk,Ji-Woon Lee,427619236,,,20.61,1시즌 13주 6일,1090,5,2,6,7,20,TRUE,1,7,4,3,5,2,7,722,2017-12-03,4,CD,390000,6,,,4,6.42,6.7,5.46,5.42,4.41
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.107,1시즌 13주 6일,170,5,5,7,6,20,TRUE,1,6,4,4,2,1,10,592,2017-12-03,3.5,CD,280000,3,,,4.31,6.7,6.78,5.84,5.62,4.3
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,28.42,1시즌 13주 6일,1160,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,756,2017-12-03,5,WB,390000,7,,,4.82,7.75,7.38,6.32,5.46,5.02
7,Hanguk,In-Moo Byon,427619239,,,33.30,1시즌 13주 6일,180,1,6,5,5,20,TRUE,2,6,5,5,5,2,6,590,2017-11-15,4,WB,290000,4,,,4.31,6.14,6.17,5.84,5.7,4.76
8,Hanguk,Hong-Chan Son,427619240,,Y×2,22.102,1시즌 13주 6일,1180,5,3,7,8,20,TRUE,1,5,6,5,5,1,8,614,2017-11-29,3.5,WB,310000,0,,,4.1,7.03,7.18,7.31,7.39,5.52
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,20.109,1시즌 13주 6일,1080,2,3,5,7,20,TRUE,1,5,6,3,6,3,10,632,2017-12-03,3.5,IM,330000,8,,,3.41,5.55,5.97,5.82,6.28,5.19
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,24.108,1시즌 13주 6일,1740,4,4,7,8,20,TRUE,1,6,7,3,3,2,9,755,2017-11-29,5,IM,430000,5,,,4.54,7.6,8.29,7.56,8.22,5.82
11,Hanguk,Kwang-Hwan Yun,427619243,,Inj 1,27.75,1시즌 13주 6일,730,6,4,6,7,20,TRUE,2,5,6,3,5,2,9,615,2017-11-26,4.5,IM,330000,10,,,4.48,6.19,6.66,6.41,6.88,5.3
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,26.84,1시즌 13주 6일,830,3,4,4,7,20,TRUE,1,3,7,3,4,3,8,768,2017-11-29,4,IM,410000,7,,,2.77,4.44,4.87,5.33,5.99,4.76
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.72,1시즌 13주 6일,1540,2,3,7,7,20,TRUE,1,5,6,6,5,2,9,639,2017-12-03,5,W,330000,10,,,4.08,7.18,7.14,7.47,7.39,6.01
14,Hanguk,Se-Jong Cho,427619246,,,29.72,1시즌 13주 6일,710,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,610,2017-11-29,4,WB,290000,18,,,3.92,6.52,6.35,6.38,6.15,5.83
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,24.13,1시즌 13주 6일,2270,5,3,7,8,20,TRUE,1,5,5,7,6,2,9,742,2017-12-03,5,W,350000,11,,,4.1,7.18,6.82,7.31,6.8,6.02
16,Hanguk,Dong-Shik Kim,427619248,,Y×2,20.7,1시즌 13주 6일,1570,6,2,7,7,20,TRUE,1,3,3,6,4,7,10,766,2017-11-29,5.5,FW,410000,19,,,3.26,5.14,4.59,5.27,4.83,6.64
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.58,1시즌 13주 6일,30,2,6,6,5,20,TRUE,1,2,3,3,3,6,7,590,2017-11-29,4,FW,270000,18,,,2.94,3.82,3.78,4.12,4.26,5.21
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.79,1시즌 13주 6일,1260,3,4,7,7,20,TRUE,1,2,5,3,6,6,7,644,2017-12-03,5.5,FW,310000,20,,,3.36,4.85,5.09,6.02,6.63,7.14
20,Brasil,Jader da Matta,427827635,,R,33.36,1시즌 8주 5일,370,4,6,7,5,14,FALSE,2,6,6,5,6,1,8,590,2017-12-03,4,WB,360000,2,,,4.33,6.69,6.86,6.67,6.69,4.91
21,Belgium,Jitse Haes,428112207,,Y×1,32.77,1시즌 8주 6일,610,4,5,8,5,14,FALSE,2,6,6,5,6,2,7,590,2017-11-29,4.5,W,372000,2,,,4.43,6.88,7.06,6.87,6.92,5.41
22,Nederland,Keith Esser,428060480,Quick,Y×1,32.94,1시즌 8주 5일,650,5,6,7,6,14,FALSE,2,6,5,6,6,2,9,590,2017-11-29,4.5,W,372000,3,,,4.35,6.68,6.55,6.43,6.09,5.14
23,Belgium,Mathias Piron,428125893,Technical,,33.46,1시즌 8주 6일,330,6,5,6,6,14,FALSE,2,6,5,5,5,2,9,590,2017-11-29,4,W,360000,2,,,3.92,5.91,5.94,5.58,5.43,4.41
25,Polska,Pylyp Nagorniak,406205227,,Y×1,28.7,1시즌 8주 6일,2000,5,3,8,6,14,FALSE,1,6,7,3,6,3,9,705,2017-11-29,4.5,IM,444000,2,,,3.57,6.62,7.31,6.84,7.55,5.71
31,Hanguk,Se-Hee Park,430626797,,,19.54,12주 6일,1210,4,1,7,6,20,TRUE,1,2,5,5,3,7,8,730,2017-12-03,5,FW,390000,9,,,2.5,4.27,4.16,5.18,5.41,6.28
34,Sverige,Axel Hermansson,422526443,,Y×1,29.29,10주 5일,1940,5,4,6,6,10,FALSE,2,7,7,2,6,2,9,702,2017-12-03,4,IM,516000,6,,,4,6.2,7.01,6.04,6.77,4.6
38,Latvija,Artem Skurlatov,409641598,,,27.35,7주 2일,1650,5,4,3,6,8,FALSE,1,8,6,3,4,3,4,812,2017-12-03,2.5,CD,732000,8,,,2.45,4.52,4.91,3.92,4.14,3.06
40,Perú,Matías Pichis,416567166,,,22.97,6주 5일,9140,6,1,7,7,8,FALSE,1,10,8,2,4,4,6,1001,2017-11-29,4.5,CD,1524000,4,,,3.71,7.82,8.98,6.63,7.53,4.98
41,Deutschland,Reinold Kisch,413993877,,,23.101,6주 5일,1970,5,2,4,7,8,FALSE,1,8,6,2,4,5,3,801,2017-11-29,3,CD,516000,9,,,2.65,5,5.6,4.27,4.73,3.87
45,Bulgaria,Ivan Petkov,430624598,,,18.65,3주 6일,12020,7,2,7,6,6,FALSE,9,3,1,1,1,1,7,989,2017-12-03,4.5,KP,2148000,0,,,7.2,2.56,2.64,1.84,1.72,1.51
46,Hanguk,Soon-Chul Choi,432027113,Head,,17.70,2주 5일,480,3,1,7,5,20,TRUE,1,3,3,3,6,5,4,621,2017-12-03,4.5,FW,270000,0,,,2.54,3.71,3.71,3.94,4.02,4.8
48,Hanguk,Dong-Suk Lee,432205385,Technical,,18.68,5일,1000,6,1,6,5,20,TRUE,1,5,4,5,6,5,4,631,,,,290000,0,,,2.8,4.8,4.69,4.65,4.48,4.87
99,Hanguk,Je-Min Jung,427619232,,,42.23,1시즌 13주 6일,0,3,8,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
