Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.93,1시즌 3주 4일,2390,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,653,2017-12-20,3.5,KP,990000,0,,,6.88,4.06,4.15,3.31,3.19,2.97
2,Hanguk,Soon Jung,429263807,,,28.70,1시즌 3주 4일,100,7,5,7,7,20,TRUE,5,5,1,1,3,1,3,317,2017-12-27,3.5,KP,770000,0,,,6.91,5.34,5.5,4.04,3.81,3.49
3,Hanguk,Dong-Ho Lee,429263808,,,30.12,1시즌 3주 4일,410,4,5,7,6,20,TRUE,1,6,5,2,2,2,4,611,2017-12-27,3.5,W,310000,5,,,4.49,6.85,7.42,6.18,6.58,4.91
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.50,1시즌 3주 4일,3920,2,2,7,7,20,TRUE,1,9,4,3,4,2,5,957,2017-12-27,4.5,WB,730000,1,,,4.88,8.04,8.43,6.17,6,4.63
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,31.108,1시즌 3주 4일,540,3,6,8,6,20,TRUE,1,7,4,4,3,1,7,700,2017-12-27,4,W,310000,5,,,4.92,7.72,7.84,6.52,6.23,4.79
6,Hanguk,Yong-Seo Kwon,429263811,,,27.80,1시즌 3주 4일,4490,3,4,8,7,20,TRUE,1,9,3,6,4,2,6,963,2017-12-20,5,W,570000,5,,,5.45,9.07,8.76,6.9,5.88,5.26
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.92,1시즌 3주 4일,780,2,5,7,6,20,TRUE,2,7,6,5,5,3,6,681,2017-12-20,5,W,320000,2,,,5.24,7.86,8.07,7.41,7.43,6.16
8,Hanguk,Min-Gyu Jung,429263814,,,22.54,1시즌 3주 4일,1640,1,3,4,7,20,TRUE,1,7,6,4,4,2,5,770,2017-12-27,3,CD,330000,2,,,3.46,5.91,6.21,5.47,5.61,4.19
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.61,1시즌 3주 4일,2600,3,2,6,7,20,TRUE,1,7,6,3,6,2,6,760,2017-12-27,4,CD,330000,0,,,4.01,6.84,7.38,6.45,6.81,5.09
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.23,1시즌 3주 4일,3650,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,861,2017-12-24,5,CD,570000,1,,,5.05,8.46,9.42,7.65,8.39,5.66
11,Hanguk,Ryung-Tae Kim,429263818,,,26.89,1시즌 3주 4일,2240,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,763,2017-12-24,4.5,IM,350000,4,,,5.04,7.27,7.82,6.8,7.19,5.72
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,25.86,1시즌 3주 4일,1070,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,709,2017-12-20,5,IM,410000,5,,,3.66,5.96,6.52,6.78,7.55,5.99
13,Hanguk,Hong-Woon Kim,429263820,Technical,,21.101,1시즌 3주 4일,3430,2,3,7,8,20,TRUE,1,7,6,6,5,3,4,763,2017-12-24,5,WB,330000,2,,,4.66,8.33,8.37,7.86,7.69,6.43
15,Hanguk,Bong-Joo Kim,429263823,,,23.35,1시즌 3주 4일,5100,4,3,7,7,20,TRUE,1,7,6,7,6,2,4,809,2017-12-27,5,WB,410000,5,,,4.62,8.44,8.3,8.08,7.68,6.26
16,Hanguk,Kil-Sung Park,429263824,,,19.97,1시즌 3주 4일,1500,5,2,7,7,20,TRUE,1,3,3,5,4,7,6,774,2017-12-27,6,FW,410000,11,,,3.19,4.85,4.5,4.97,4.73,6.39
17,Hanguk,Seung-Ok Lee,429263826,Technical,,34.46,1시즌 3주 4일,50,5,7,6,5,20,TRUE,1,2,4,3,3,6,5,590,2017-12-27,4,FW,290000,11,,,3.2,4.31,4.4,4.87,5.2,5.86
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.61,1시즌 3주 4일,1360,2,5,8,7,20,TRUE,1,3,5,3,6,6,3,636,2017-12-27,3.5,IM,310000,17,,,3.88,5.7,5.99,6.52,7.1,7.51
29,France,Vincent Wallois,403086843,Unpredictable,,28.54,11주 1일,2430,3,3,5,7,10,FALSE,1,6,8,4,6,4,3,794,2017-12-27,3.5,IM,660000,10,,,2.79,5.65,6.18,6.07,6.7,5.22
31,Česká republika,Leoš Broukal,397610518,Head,,28.43,10주 3일,16660,3,6,7,6,9,FALSE,1,9,9,2,8,5,4,904,2017-12-20,6,IM,1980000,27,,,4.39,8.39,9.63,8.19,9.4,7.16
32,Deutschland,Toktamış Batmaz,413755690,,,24.10,10주 4일,7980,5,2,6,8,9,FALSE,1,6,8,2,8,3,3,876,2017-12-27,3.5,CD,900000,4,,,2.89,5.75,6.69,6.36,7.42,5.31
33,Hanguk,Dong-Hyeon Lee,431740152,,,17.102,9주 3일,190,5,1,7,6,20,TRUE,1,5,4,2,2,4,1,509,2017-12-24,3,CD,250000,1,,,3.25,5.06,5.44,4.51,4.81,4.38
36,Hanguk,Ki-Bum Lee,432028611,,,18.47,6주 2일,70,7,1,6,6,20,TRUE,1,3,3,3,4,3,6,406,2017-12-24,2.5,W,250000,0,,,2.5,3.65,3.65,3.73,3.73,3.78
38,Hanguk,In-Ho Ryu,432215232,Quick,,18.102,4주 2일,100,2,1,6,5,20,TRUE,1,3,4,2,2,5,5,509,2017-12-24,3.5,FW,250000,1,,,2.36,3.47,3.74,3.61,4,4.09
41,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.13,2주 1일,3100,3,2,4,5,5,FALSE,1,7,5,7,7,2,4,807,2017-12-20,2.5,WB,540000,0,,,2.15,4.59,4.4,4.22,3.8,3.17
43,Hanguk,Ji-Soo Kim,433466579,Technical,,17.110,3일,480,3,1,6,5,20,TRUE,1,6,4,4,3,3,3,653,,,,310000,0,,,3.02,5.1,5.16,4.42,4.29,3.77
99,Hanguk,In-Guh Park,429263805,,,41.101,1시즌 3주 4일,0,4,6,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.77,0.77,0.77,0.77,0.77,0.77
