Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,23.61,4 시즌 11 주 6 일,67780,3,3,7,8,20,TRUE,15,5,1,1,1,2,10,1579,2018-12-12,8.5,KP,19050000,0,13.63,5.6,5.21,5.28,4.82,5.38,5.56,4.66,4.27,3.69,3.63,3.54,3.71,3.48,3.46,3.25,3.4,3.21,3.39,0,KP,13.63
4,Hanguk,Ji-Woon Lee,427619236,,R,23.102,5 시즌 3 주 6 일,1300,5,4,8,8,20,TRUE,1,7,4,3,5,2,9,728,2018-12-12,4.5,CD,390000,26,4.99,8.1,7.76,7.9,7.43,8.08,8.14,7.52,7.1,6.66,6.63,6.49,6.78,6.6,6.59,6.42,5.46,6.04,5.34,0,CDtw,8.14
6,Hanguk,Jae-Shin Cha,427619238,,,31.83,5 시즌 3 주 6 일,550,5,6,8,6,20,TRUE,1,7,3,6,3,1,11,702,2018-12-09,5,WB,350000,24,4.79,7.93,7.66,7.5,7.37,7.29,7.71,6.61,6.77,6.26,6.09,6.37,5.65,5.39,5.73,5.12,4.62,4.82,4.96,0,WBd,7.93
8,Hanguk,Hong-Chan Son,427619240,,,26.31,5 시즌 3 주 6 일,1240,5,4,8,7,20,TRUE,1,5,6,5,5,1,10,641,2018-12-12,4.5,W,310000,8,4.26,7.13,7.19,7.25,7.26,7.34,7.2,7.51,7.35,7.47,7.54,7.38,7.59,7.54,7.63,7.47,5.68,6.54,5.62,0,IMtw,7.63
10,Hanguk,Kwang-Eul Jeon,427619242,,Inj 1,28.37,5 시즌 3 주 6 일,1100,4,5,6,7,20,TRUE,1,6,7,3,3,2,11,707,2018-12-02,4.5,IM,430000,19,4.22,7.03,7,7.27,6.98,7.63,7.28,7.79,6.94,6.96,7.18,6.55,7.72,7.56,7.41,7.37,5.39,5.95,5.05,0,Cdo,7.79
11,Hanguk,Kwang-Hwan Yun,427619243,,,31.4,5 시즌 3 주 6 일,390,6,5,7,6,20,TRUE,2,5,6,2,5,2,10,605,2018-12-09,3.5,W,310000,17,4.83,6.5,6.46,6.75,6.45,7.12,6.76,7.3,6.61,6.68,6.86,6.34,7.39,7.36,7.15,7.31,5.59,6.38,5.19,0,IMd,7.39
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,30.13,5 시즌 3 주 6 일,550,3,5,6,6,20,TRUE,1,3,7,3,4,3,10,702,2018-12-12,4,IM,380000,10,3.43,5.21,5.43,5.65,5.68,5.94,5.47,6.58,6.07,6.49,6.74,6.22,7.23,7.29,7.09,7.32,5.81,6.33,5.47,0,IMo,7.32
13,Hanguk,Sung-Kook Han,427619245,Technical,,26.1,5 시즌 3 주 6 일,1390,2,4,6,7,20,TRUE,1,5,6,6,5,2,10,625,2018-12-09,4.5,W,330000,25,3.82,6.53,6.62,6.6,6.7,6.58,6.54,6.74,6.76,6.88,6.91,6.88,6.83,6.8,6.93,6.75,5.56,0,5.6,6.12,IMtw,6.93
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,27.54,5 시즌 3 주 6 일,2120,5,4,6,7,20,TRUE,1,5,5,7,6,2,10,770,2018-12-12,4.5,W,350000,16,3.88,6.63,6.7,6.55,6.75,6.36,6.52,6.36,6.77,6.81,6.72,7,6.35,6.35,6.61,6.34,5.64,6.17,5.86,0,Wo,7
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,23.48,5 시즌 3 주 6 일,1560,6,4,6,8,20,TRUE,1,3,3,6,4,7,12,759,2018-12-12,5.5,FW,410000,58,3.44,5.12,5.22,5,5.3,4.71,4.94,4.71,5.29,5.35,5.22,5.63,4.84,4.93,5.04,5.04,6.65,5.92,6.92,0,FWtw,6.92
