Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.74,1시즌 7주 0일,10260,4,3,7,7,20,TRUE,9,3,1,1,1,1,8,949,2017-10-11,5.5,KP,1970000,0,,,8.86,4.04,4.13,3.3,3.18,2.96
2,Hanguk,Jee-Hoon Kim,428709461,,,19.83,15주 0일,5880,3,1,8,6,20,TRUE,8,5,1,1,1,2,5,803,2017-10-15,4.5,KP,930000,0,,,8.08,4.5,4.67,3.02,2.81,2.73
3,Hanguk,Eun-Seok Hong,427619235,,,29.108,1시즌 7주 0일,450,5,4,6,6,20,TRUE,1,6,6,3,2,2,6,614,2017-10-11,3.5,CD,300000,4,,,3.98,6.48,6.97,6.13,6.51,4.72
4,Hanguk,Ji-Woon Lee,427619236,,,20.12,1시즌 7주 0일,810,5,2,4,7,20,TRUE,1,7,4,3,5,2,6,704,2017-10-15,3,CD,390000,5,,,3.27,5.24,5.47,4.46,4.42,3.6
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.58,1시즌 7주 0일,140,5,5,5,5,20,TRUE,1,6,4,4,2,1,8,592,2017-10-15,3.5,WB,280000,0,,,3.58,5.57,5.64,4.86,4.67,3.58
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,27.105,1시즌 7주 0일,1230,5,5,6,7,20,TRUE,1,7,3,6,3,2,8,777,2017-10-11,4,WB,390000,7,,,4.49,7.23,6.88,5.89,5.09,4.68
7,Hanguk,In-Moo Byon,427619239,,Bru,32.93,1시즌 7주 0일,370,1,6,8,5,20,TRUE,2,6,5,5,5,3,6,590,2017-09-13,4,CD,300000,4,,,4.99,7.11,7.15,6.76,6.64,5.88
8,Hanguk,Hong-Chan Son,427619240,,Y×1,22.53,1시즌 7주 0일,1200,5,3,7,7,20,TRUE,1,5,6,5,5,1,7,637,2017-10-11,4,WB,310000,0,,,4.08,7.01,7.15,7.28,7.36,5.5
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,20.60,1시즌 7주 0일,1160,2,3,6,7,20,TRUE,1,5,6,3,6,3,9,622,2017-10-15,4,IM,330000,5,,,3.67,5.97,6.43,6.27,6.77,5.58
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,24.59,1시즌 7주 0일,1690,4,4,7,7,20,TRUE,1,6,7,3,3,2,7,768,2017-10-11,5,IM,430000,5,,,4.51,7.56,8.24,7.52,8.17,5.79
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.26,1시즌 7주 0일,930,6,4,7,7,20,TRUE,2,5,6,3,5,2,7,648,2017-10-15,4.5,IM,330000,6,,,4.82,6.66,7.16,6.9,7.4,5.7
12,Hanguk,Chan-Myung Lee,427619244,,,26.35,1시즌 7주 0일,1120,3,4,8,7,20,TRUE,1,3,7,3,4,3,6,761,2017-10-15,4,FW,410000,7,,,3.79,6.07,6.65,7.28,8.19,6.51
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.23,1시즌 7주 0일,1520,2,3,7,7,20,TRUE,1,5,6,6,5,2,6,636,2017-10-15,5,W,330000,8,,,4.03,7.1,7.06,7.38,7.3,5.93
14,Hanguk,Se-Jong Cho,427619246,,,29.23,1시즌 7주 0일,780,4,5,7,6,20,TRUE,1,5,5,6,3,4,5,609,2017-10-15,4,WB,290000,13,,,4.23,7.03,6.86,6.88,6.64,6.29
