Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.62,2시즌 12주 0일,25180,3,2,5,8,20,TRUE,12,5,1,1,1,2,8,1269,2018-05-02,5.5,KP,5450000,0,,,9.64,4.23,4.37,2.94,2.76,2.69
3,Hanguk,Eun-Seok Hong,427619235,,,31.87,3시즌 4주 0일,240,5,5,5,6,20,TRUE,1,6,6,3,2,1,7,605,2018-05-06,3.5,CD,290000,9,,,3.75,6.04,6.48,5.72,6.04,4.11
4,Hanguk,Ji-Woon Lee,427619236,,,21.103,3시즌 4주 0일,1210,5,3,7,8,20,TRUE,1,7,4,3,5,2,7,718,2018-05-06,4,CD,390000,22,,,4.66,7.34,7.65,6.28,6.22,5.12
6,Hanguk,Jae-Shin Cha,427619238,,,29.84,3시즌 4주 0일,990,5,5,8,6,20,TRUE,1,7,3,6,3,2,10,743,2018-05-02,5,WB,380000,12,,,4.93,7.93,7.55,6.47,5.59,5.14
8,Hanguk,Hong-Chan Son,427619240,,,24.32,3시즌 4주 0일,1030,5,3,5,7,20,TRUE,1,5,6,5,5,1,8,639,2018-05-02,3.5,WB,310000,1,,,3.48,5.97,6.09,6.2,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,22.39,3시즌 4주 0일,1420,2,3,8,8,20,TRUE,1,5,6,3,6,3,10,621,2018-05-02,5,IM,330000,10,,,4.24,6.89,7.42,7.23,7.8,6.44
10,Hanguk,Kwang-Eul Jeon,427619242,,,26.38,3시즌 4주 0일,1700,4,4,8,7,20,TRUE,1,6,7,3,3,2,9,765,2018-05-06,5,IM,430000,9,,,4.65,7.78,8.49,7.74,8.42,5.96
11,Hanguk,Kwang-Hwan Yun,427619243,,,29.5,3시즌 4주 0일,640,6,5,6,7,20,TRUE,2,5,6,3,5,2,9,612,2018-05-02,4,W,320000,12,,,4.57,6.28,6.74,6.5,6.96,5.39
12,Hanguk,Chan-Myung Lee,427619244,,,28.14,3시즌 4주 0일,960,3,4,8,7,20,TRUE,1,3,7,3,4,3,8,737,2018-05-02,5,IM,410000,8,,,3.76,6.02,6.6,7.22,8.12,6.45
13,Hanguk,Sung-Kook Han,427619245,Technical,,24.2,3시즌 4주 0일,1470,2,3,6,8,20,TRUE,1,5,6,6,5,2,9,615,2018-05-06,4.5,W,330000,12,,,3.81,6.71,6.67,6.98,6.9,5.61
