Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,20.106,2시즌 2주 0일,18560,3,2,6,7,20,TRUE,11,5,1,1,1,2,8,1138,2018-02-21,5,KP,1850000,0,,,9.85,4.6,4.75,3.2,3,2.93
3,Hanguk,Eun-Seok Hong,427619235,,,31.19,2시즌 10주 0일,290,5,5,6,6,20,TRUE,1,6,6,3,2,1,7,607,2018-02-25,4,CD,290000,9,,,4.1,6.61,7.09,6.25,6.61,4.5
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,21.35,2시즌 10주 0일,1260,5,2,7,7,20,TRUE,1,7,4,3,5,2,7,741,2018-02-25,4.5,CD,390000,11,,,4.32,6.93,7.23,5.89,5.84,4.76
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.81,2시즌 10주 0일,100,5,5,6,6,20,TRUE,1,6,4,4,2,1,10,590,2018-02-25,3.5,CD,270000,4,,,4.04,6.28,6.35,5.47,5.26,4.03
6,Hanguk,Jae-Shin Cha,427619238,,,29.16,2시즌 10주 0일,990,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,732,2018-02-18,5,WB,380000,9,,,4.78,7.69,7.32,6.27,5.42,4.98
8,Hanguk,Hong-Chan Son,427619240,,Y×1,23.76,2시즌 10주 0일,1030,5,3,5,8,20,TRUE,1,5,6,5,5,1,8,615,2018-02-21,3.5,WB,310000,1,,,3.48,5.97,6.09,6.2,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.83,2시즌 10주 0일,1280,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,645,2018-02-21,5,IM,330000,10,,,3.78,6.15,6.62,6.46,6.97,5.75
10,Hanguk,Kwang-Eul Jeon,427619242,,,25.82,2시즌 10주 0일,1370,4,4,5,7,20,TRUE,1,6,7,3,3,2,9,758,2018-02-25,4,IM,430000,6,,,3.83,6.42,7,6.38,6.94,4.91
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.49,2시즌 10주 0일,800,6,4,7,7,20,TRUE,2,5,6,3,5,2,9,620,2018-02-25,4,W,330000,10,,,4.81,6.65,7.15,6.88,7.38,5.69
12,Hanguk,Chan-Myung Lee,427619244,,,27.58,2시즌 10주 0일,1060,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,755,2018-02-21,5,IM,410000,8,,,3.64,5.84,6.4,7,7.88,6.26
13,Hanguk,Sung-Kook Han,427619245,Technical,Bru,23.46,2시즌 10주 0일,1480,2,3,6,8,20,TRUE,1,5,6,6,5,2,9,615,2018-02-21,4.5,W,330000,10,,,3.62,6.37,6.34,6.63,6.55,5.33
14,Hanguk,Se-Jong Cho,427619246,,,30.46,2시즌 10주 0일,610,4,5,7,6,20,TRUE,1,5,5,6,3,4,8,601,2018-02-21,4,WB,280000,18,,,4.19,6.96,6.78,6.81,6.57,6.22
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,24.99,2시즌 10주 0일,2390,5,4,7,8,20,TRUE,1,5,5,7,6,2,9,757,2018-02-21,5,W,350000,13,,,4.27,7.36,6.99,7.48,6.97,6.19
