Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.56,1시즌 4주 3일,10910,4,3,8,7,20,TRUE,9,3,1,1,1,1,6,943,2017-09-27,5,KP,1970000,0,,,8.98,4.1,4.18,3.34,3.22,2.99
2,Hanguk,Jee-Hoon Kim,428709461,,,19.65,12주 3일,5600,3,1,7,6,20,TRUE,8,5,1,1,1,2,2,810,2017-09-24,4.5,KP,930000,0,,,7.59,4.23,4.38,2.83,2.64,2.56
3,Hanguk,Eun-Seok Hong,427619235,,,29.90,1시즌 4주 3일,380,5,4,4,6,20,TRUE,1,6,6,3,2,2,4,619,2017-09-24,3,CD,300000,4,,,3.25,5.29,5.68,5,5.31,3.85
4,Hanguk,Ji-Woon Lee,427619236,,,19.106,1시즌 4주 3일,1110,5,2,6,7,20,TRUE,1,7,4,3,5,2,5,725,2017-09-20,3.5,CD,390000,4,,,4,6.42,6.7,5.46,5.42,4.41
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.40,1시즌 4주 3일,140,5,5,5,5,20,TRUE,1,6,4,4,2,1,7,592,2017-09-27,3,CD,280000,0,,,3.58,5.57,5.63,4.85,4.66,3.57
6,Hanguk,Jae-Shin Cha,427619238,,,27.87,1시즌 4주 3일,1160,5,5,5,7,20,TRUE,1,7,3,6,3,2,6,785,2017-09-27,4,WB,390000,6,,,4.1,6.6,6.28,5.38,4.65,4.27
7,Hanguk,In-Moo Byon,427619239,,Inj 3,32.75,1시즌 4주 3일,330,1,6,8,5,20,TRUE,2,6,5,5,5,3,6,590,2017-09-13,4,CD,300000,4,,,5.25,7.48,7.53,7.12,6.99,6.19
8,Hanguk,Hong-Chan Son,427619240,,,22.35,1시즌 4주 3일,1160,5,3,6,7,20,TRUE,1,5,6,5,5,1,4,641,2017-09-27,3.5,WB,310000,0,,,3.78,6.49,6.62,6.74,6.81,5.09
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×1,20.42,1시즌 4주 3일,1110,2,3,6,6,20,TRUE,1,5,6,3,6,3,6,642,2017-09-24,4,IM,330000,4,,,3.64,5.92,6.37,6.21,6.7,5.53
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,24.41,1시즌 4주 3일,1680,4,4,7,7,20,TRUE,1,6,7,3,3,2,5,767,2017-09-27,5,IM,430000,5,,,4.5,7.53,8.22,7.49,8.15,5.77
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.8,1시즌 4주 3일,970,6,4,7,7,20,TRUE,2,5,6,3,5,2,6,656,2017-09-20,4.5,IM,330000,3,,,4.82,6.67,7.16,6.9,7.4,5.71
12,Hanguk,Chan-Myung Lee,427619244,,,26.17,1시즌 4주 3일,950,3,4,5,7,20,TRUE,1,3,7,3,4,3,4,764,2017-09-27,3.5,W,410000,6,,,3.1,4.97,5.45,5.97,6.71,5.33
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.5,1시즌 4주 3일,1460,2,3,7,7,20,TRUE,1,5,6,6,5,2,5,627,2017-09-20,4.5,W,330000,7,,,4.02,7.08,7.04,7.36,7.28,5.92
14,Hanguk,Se-Jong Cho,427619246,,,29.5,1시즌 4주 3일,760,4,5,7,6,20,TRUE,1,5,5,6,3,4,4,608,2017-09-20,4,WB,290000,9,,,4.23,7.03,6.86,6.88,6.64,6.29
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.58,1시즌 4주 3일,2360,5,3,7,7,20,TRUE,1,5,5,7,6,2,4,771,2017-09-20,5,W,350000,7,,,4.07,7.13,6.77,7.25,6.75,5.98
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,19.52,1시즌 4주 3일,1420,6,2,6,7,20,TRUE,1,3,3,6,4,7,6,760,2017-09-24,5.5,FW,410000,15,,,2.97,4.68,4.19,4.81,4.4,6.06
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,Bru,34.103,1시즌 4주 3일,50,2,6,7,5,20,TRUE,1,2,4,3,3,6,5,590,2017-09-27,4.5,FW,300000,17,,,3.11,4.22,4.3,4.78,5.11,5.76
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.12,1시즌 4주 3일,1080,3,4,5,7,20,TRUE,1,2,5,3,6,6,2,647,2017-09-24,4.5,FW,310000,12,,,2.85,4.12,4.32,5.11,5.63,6.06
20,Brasil,Jader da Matta,427827635,,Y×1,32.81,15주 2일,480,4,6,4,6,11,FALSE,2,6,6,5,6,2,5,590,2017-09-20,3.5,WB,384000,1,,,3.17,4.94,5.07,4.93,4.97,3.88
21,Belgium,Jitse Haes,428112207,,Y×1,32.10,15주 3일,560,4,5,5,6,11,FALSE,2,6,6,5,6,2,5,590,2017-09-27,2.5,CD,372000,2,,,3.52,5.54,5.68,5.52,5.57,4.33
22,Nederland,Keith Esser,428060480,Quick,,32.27,15주 2일,620,5,6,5,6,11,FALSE,2,6,5,6,6,2,6,590,2017-09-27,3.5,W,372000,1,,,3.58,5.56,5.45,5.34,5.05,4.25
23,Belgium,Mathias Piron,428125893,Technical,,32.91,15주 3일,660,6,5,7,6,11,FALSE,2,6,5,5,6,3,6,594,2017-09-24,4,W,372000,2,,,4.09,6.23,6.27,5.96,5.84,5.13
24,Canada,Philippe Morel,425173438,Unpredictable,Y×1,33.105,15주 2일,230,5,6,5,5,11,FALSE,2,6,5,5,5,2,6,590,2017-09-24,3,W,360000,4,,,3.45,5.22,5.26,4.93,4.8,3.89
25,Polska,Pylyp Nagorniak,406205227,,,27.52,15주 3일,1890,5,3,6,6,11,FALSE,1,6,7,3,6,3,6,707,2017-09-27,4,IM,444000,2,,,2.96,5.6,6.19,5.79,6.4,4.81
26,Türkiye,Türker Arkan,425734621,,,33.69,15주 2일,490,1,6,5,5,11,FALSE,2,6,7,5,5,2,5,680,2017-09-27,4,IM,456000,11,,,3.48,5.61,5.86,5.74,5.95,4.37
30,Hanguk,Kyoo-Shik Kim,430373564,,,18.60,4주 4일,710,6,1,5,5,20,TRUE,1,2,5,4,7,2,3,721,2017-09-17,3.5,IM,330000,0,,,2.01,3.3,3.34,4.28,4.49,3.94
31,Hanguk,Se-Hee Park,430626797,,,18.99,3주 3일,1100,4,1,7,6,20,TRUE,1,2,5,5,3,7,2,714,2017-09-27,4.5,FW,390000,3,,,2.44,4.17,4.06,5.05,5.28,6.13
32,Hanguk,Woo-Jae Kim,430762543,Technical,,19.2,2주 3일,100,5,1,6,6,20,TRUE,1,4,3,4,3,2,4,413,2017-09-13,2.5,CD,250000,0,,,2.75,4.3,4.18,3.99,3.73,3.43
34,Sverige,Axel Hermansson,422526443,,,28.74,1주 2일,2380,5,4,7,6,4,FALSE,2,7,7,2,6,2,5,715,2017-09-20,3.5,CD,492000,3,,,3.95,6.27,7.13,6.11,6.87,4.58
35,Hanguk,Hyo Min,431024949,Unpredictable,,18.23,2일,20,2,1,6,5,20,TRUE,1,3,3,2,2,4,2,393,,,,250000,0,,,2.36,3.3,3.45,3.21,3.4,3.54
99,Hanguk,Je-Min Jung,427619232,,,41.68,1시즌 4주 3일,0,4,8,3,1,20,TRUE,0,0,0,0,0,0,1,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
