Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.96,2시즌 3주 3일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-04-15,4,KP,990000,0,,,7.64,4.98,5.11,3.8,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,29.73,2시즌 3주 3일,120,7,5,6,6,20,TRUE,5,6,1,1,3,1,3,600,2018-04-18,3.5,KP,720000,0,,,6.61,5.41,5.6,3.87,3.6,3.21
3,Hanguk,Dong-Ho Lee,429263808,,,31.15,2시즌 3주 3일,410,4,5,8,6,20,TRUE,1,7,5,2,2,2,4,690,2018-04-18,4,W,320000,5,,,4.86,7.53,8.16,6.47,6.82,5.02
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.53,2시즌 3주 3일,10830,2,2,7,7,20,TRUE,1,11,4,3,4,2,5,1137,2018-04-18,6,CD,1890000,1,,,5.5,9.26,9.73,6.6,6.3,4.7
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.111,2시즌 3주 3일,420,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,694,2018-04-18,4,W,350000,5,,,4.86,7.45,7.75,6.25,6.16,4.62
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.95,2시즌 3주 3일,410,2,6,6,6,20,TRUE,2,7,5,5,5,2,6,680,2018-04-18,4.5,IM,320000,15,,,4.89,7.1,7.17,6.45,6.25,5.14
8,Hanguk,Min-Gyu Jung,429263814,,,23.57,2시즌 3주 3일,5460,1,3,6,8,20,TRUE,1,9,6,4,4,2,5,937,2018-04-18,5.5,CD,670000,2,,,4.83,8.4,8.85,7.15,7.21,5.23
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.64,2시즌 3주 3일,6840,3,3,6,8,20,TRUE,1,9,6,3,6,2,6,933,2018-04-18,4.5,CD,630000,0,,,4.83,8.24,8.87,7.14,7.39,5.42
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.26,2시즌 3주 3일,4640,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,900,2018-04-18,5,IM,770000,4,,,5.05,8.46,9.41,7.65,8.38,5.66
11,Hanguk,Ryung-Tae Kim,429263818,,,27.92,2시즌 3주 3일,2860,2,4,7,7,20,TRUE,2,8,6,3,5,3,5,805,2018-04-15,5,IM,490000,7,,,5.66,8.32,8.94,7.44,7.8,6.12
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.89,2시즌 3주 3일,1340,5,4,8,7,20,TRUE,1,4,7,3,5,3,4,737,2018-04-18,5,IM,410000,6,,,4.07,6.63,7.25,7.54,8.39,6.66
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.104,2시즌 3주 3일,7090,2,3,6,8,20,TRUE,1,9,6,6,5,3,4,943,2018-04-18,5,WB,470000,3,,,4.84,8.76,8.88,7.62,7.34,5.98
15,Hanguk,Bong-Joo Kim,429263823,,,24.38,2시즌 3주 3일,9300,4,4,6,8,20,TRUE,1,9,6,7,6,2,4,979,2018-04-18,5.5,WB,810000,5,,,4.99,9.08,9.02,8.04,7.55,6.01
16,Hanguk,Kil-Sung Park,429263824,,,20.100,2시즌 3주 3일,1700,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,754,2018-04-18,5.5,FW,410000,14,,,3.55,5.52,5.2,5.27,4.96,6.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.49,2시즌 3주 3일,20,5,7,6,4,20,TRUE,1,2,3,3,2,6,5,590,2018-04-15,4,FW,260000,16,,,3.11,4.01,3.97,4.25,4.39,5.32
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.64,2시즌 3주 3일,1280,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,647,2018-04-15,5,FW,310000,26,,,3.5,5.14,5.4,5.89,6.4,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,29.46,1시즌 10주 3일,14900,3,7,7,6,15,FALSE,1,9,9,2,8,5,4,897,2018-04-15,6,IM,1860000,39,,,4.78,8.78,10.02,8.58,9.8,7.55
