Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.12,7주 4일,2310,2,3,6,6,20,TRUE,6,3,1,1,1,1,5,662,2017-10-04,3.5,KP,990000,0,,,6.02,3.56,3.63,2.9,2.79,2.6
2,Hanguk,Soon Jung,429263807,,,27.101,7주 4일,1290,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,574,2017-09-27,3.5,KP,770000,0,,,6.37,4.93,5.08,3.72,3.51,3.22
3,Hanguk,Dong-Ho Lee,429263808,,,29.43,7주 4일,390,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,611,2017-10-04,3.5,W,300000,1,,,4.18,6.36,6.89,5.74,6.11,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.81,7주 4일,1790,2,2,8,6,20,TRUE,1,8,4,3,4,2,5,843,2017-10-04,4.5,WB,370000,1,,,4.65,7.58,7.92,6.06,5.94,4.68
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1,31.27,7주 4일,250,3,5,4,6,20,TRUE,1,7,4,4,3,1,7,688,2017-09-27,3,CD,310000,1,,,3.53,5.57,5.66,4.7,4.48,3.43
6,Hanguk,Yong-Seo Kwon,429263811,,,26.111,7주 4일,2280,3,4,6,7,20,TRUE,1,8,3,6,4,2,6,860,2017-10-04,4.5,CD,390000,1,,,4.66,7.67,7.35,6.06,5.2,4.74
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,32.11,7주 4일,820,2,5,7,6,20,TRUE,2,7,6,5,6,3,6,680,2017-10-04,5,W,320000,2,,,5.16,7.75,7.95,7.38,7.41,6.21
8,Hanguk,Min-Gyu Jung,429263814,,,21.85,7주 4일,880,1,3,5,6,20,TRUE,1,6,6,4,4,2,5,661,2017-09-27,3.5,W,310000,0,,,3.47,5.87,6.16,5.71,5.9,4.48
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.92,7주 4일,1150,3,2,5,6,20,TRUE,1,5,6,3,6,2,6,687,2017-10-04,3,CD,330000,0,,,3.04,5.05,5.45,5.31,5.72,4.4
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1 Bru,24.54,7주 4일,1640,4,3,6,7,20,TRUE,1,7,7,2,3,2,4,738,2017-10-01,4,CD,430000,1,,,3.97,6.67,7.45,6.29,6.98,4.73
11,Hanguk,Ryung-Tae Kim,429263818,,,26.8,7주 4일,1340,2,3,7,7,20,TRUE,2,6,6,3,5,3,5,657,2017-10-04,4,CD,350000,2,,,4.91,7.01,7.55,6.88,7.35,5.9
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,25.5,7주 4일,970,5,4,6,7,20,TRUE,1,3,7,3,5,3,4,714,2017-09-27,3.5,IM,410000,4,,,3.33,5.34,5.85,6.49,7.29,5.87
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,21.20,7주 4일,2030,2,3,7,7,20,TRUE,1,5,6,6,5,3,4,691,2017-10-04,4,WB,330000,0,,,4.06,7.15,7.11,7.44,7.39,6.37
14,Hanguk,Moon-Hak Park,429263822,Powerful,,28.44,7주 4일,1240,4,4,5,6,20,TRUE,1,6,5,6,4,4,3,635,2017-09-27,3,WB,310000,0,,,3.7,6.3,6.18,5.93,5.68,5.34
15,Hanguk,Bong-Joo Kim,429263823,,,22.66,7주 4일,2750,4,3,5,7,20,TRUE,1,5,6,7,6,2,4,807,2017-09-27,3.5,IM,370000,2,,,3.37,6.08,5.89,6.4,6.17,5.18
16,Hanguk,Kil-Sung Park,429263824,,Y×2,19.16,7주 4일,1060,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,760,2017-09-27,4,FW,410000,5,,,2.66,4.04,3.74,4.13,3.93,5.32
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2,33.77,7주 4일,150,5,7,6,6,20,TRUE,1,2,4,3,3,7,5,680,2017-10-04,4.5,FW,310000,3,,,3.34,4.51,4.6,5.09,5.47,6.47
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.92,7주 4일,1140,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,662,2017-09-27,4,FW,310000,8,,,3.04,4.38,4.6,5.44,5.99,6.45
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,18.25,7주 3일,10,3,1,7,6,20,TRUE,1,2,2,3,3,2,2,290,2017-09-24,2,W,250000,2,,,2.45,3.25,3.08,3.34,3.16,3.33
20,Hanguk,Yi-Chun Jin,429677916,,,19.13,6주 4일,30,3,1,5,6,20,TRUE,1,2,4,3,2,1,2,413,2017-10-04,2.5,IM,250000,0,,,2.08,3.1,3.18,3.55,3.71,2.85
21,Hanguk,Chung-Ho Seo,430376571,,,19.27,5주 4일,60,4,1,7,6,20,TRUE,1,3,3,2,3,4,3,406,2017-10-04,2.5,IM,250000,2,,,2.69,3.76,3.93,3.74,3.96,4.18
22,Hanguk,Chang-Duk Jung,430628518,,,18.24,4주 3일,20,5,1,6,5,20,TRUE,1,2,2,3,4,3,4,395,2017-09-24,2.5,FW,250000,1,,,2.14,2.83,2.68,2.98,2.86,3.34
23,Hanguk,Jung-Hyo Nam,430761221,,,17.28,3주 3일,10,1,1,5,6,20,TRUE,1,2,1,3,2,3,5,299,2017-10-04,2.5,FW,250000,0,,,2.07,2.57,2.31,2.37,2.07,2.77
24,Hanguk,Joon-Seung Kim,430870318,,,17.71,2주 4일,20,6,1,6,5,20,TRUE,1,4,2,2,1,3,3,390,2017-09-24,1.5,W,250000,0,,,2.73,3.77,3.85,3.06,2.98,3.04
25,Hanguk,Chang-Hoon Kim,431025168,,,19.4,1주 2일,20,4,1,6,5,20,TRUE,1,3,3,2,2,2,2,309,2017-10-04,2.5,IM,250000,0,,,2.36,3.3,3.45,3.21,3.34,2.91
27,Hanguk,Young-A Bang,431191621,,,17.102,1일,80,5,1,6,5,20,TRUE,1,3,2,2,5,3,3,505,,,,250000,0,,,2.36,3.12,3.16,3.03,3.02,3.37
99,Hanguk,In-Guh Park,429263805,,,41.20,7주 4일,0,4,6,3,2,20,TRUE,0,1,1,0,0,0,0,102,,,,250000,0,,,1.19,1.41,1.49,1.37,1.44,1.2
