Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,21.97,4주 0일,2060,2,3,5,6,20,TRUE,6,2,1,1,1,1,5,660,2017-09-10,3,KP,990000,0,,,5.29,2.81,2.85,2.51,2.46,2.38
2,Hanguk,Soon Jung,429263807,,,27.74,4주 0일,1270,7,5,6,6,20,TRUE,5,5,1,1,3,1,3,571,2017-09-10,3.5,KP,770000,0,,,6.29,4.86,5.01,3.67,3.47,3.18
3,Hanguk,Dong-Ho Lee,429263808,,,29.16,4주 0일,380,4,5,6,7,20,TRUE,1,6,5,2,2,2,4,608,2017-09-06,3,W,300000,0,,,4.18,6.37,6.9,5.74,6.12,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.54,4주 0일,1000,2,2,5,6,20,TRUE,1,7,4,3,4,2,5,773,2017-09-10,3.5,WB,370000,1,,,3.55,5.7,5.95,4.77,4.73,3.79
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1 Bru,31.0,4주 0일,370,3,5,7,6,20,TRUE,1,6,5,4,3,1,7,605,2017-09-06,4.5,CD,310000,0,,,4.19,6.71,6.91,6.2,6.18,4.57
6,Hanguk,Yong-Seo Kwon,429263811,,,26.84,4주 0일,1750,3,4,6,7,20,TRUE,1,7,3,6,4,2,6,806,2017-09-10,4.5,CD,390000,1,,,4.39,7.13,6.78,5.88,5.08,4.72
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.96,4주 0일,940,2,5,6,5,20,TRUE,2,6,6,5,6,3,6,599,2017-09-06,4,W,310000,1,,,4.5,6.64,6.79,6.62,6.7,5.69
8,Hanguk,Min-Gyu Jung,429263814,,Inj 1,21.58,4주 0일,680,1,3,4,6,20,TRUE,1,5,6,4,4,2,5,690,2017-09-10,3,CD,310000,0,,,2.87,4.8,5.03,4.92,5.14,3.96
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.65,4주 0일,940,3,2,5,5,20,TRUE,1,5,6,3,6,2,6,674,2017-09-10,2.5,CD,330000,0,,,3,4.99,5.38,5.24,5.65,4.35
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.27,4주 0일,1290,4,3,5,6,20,TRUE,1,6,7,2,3,2,4,778,2017-09-10,3,CD,430000,1,,,3.57,5.91,6.63,5.86,6.57,4.52
11,Hanguk,Ryung-Tae Kim,429263818,,,25.93,4주 0일,950,2,3,6,6,20,TRUE,2,5,6,3,5,3,5,675,2017-09-06,3,CD,330000,1,,,4.26,5.95,6.4,6.16,6.65,5.42
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.90,4주 0일,800,5,4,4,6,20,TRUE,1,3,7,3,5,3,4,751,2017-09-06,3.5,IM,410000,3,,,2.68,4.3,4.72,5.23,5.87,4.73
13,Hanguk,Hong-Woon Kim,429263820,Technical,,20.105,4주 0일,1710,2,3,7,7,20,TRUE,1,5,6,6,5,3,4,650,2017-09-10,4,WB,330000,0,,,4.04,7.11,7.07,7.39,7.34,6.33
14,Hanguk,Moon-Hak Park,429263822,Powerful,Bru,28.17,4주 0일,1240,4,4,7,6,20,TRUE,1,6,5,6,4,4,3,609,2017-08-23,4,WB,310000,0,,,4.22,7.17,7.04,6.75,6.47,6.09
15,Hanguk,Bong-Joo Kim,429263823,,,22.39,4주 0일,2510,4,3,6,6,20,TRUE,1,5,6,7,6,2,4,793,2017-09-06,3.5,WB,370000,1,,,3.63,6.55,6.35,6.9,6.65,5.58
16,Hanguk,Kil-Sung Park,429263824,,Y×1,18.101,4주 0일,1070,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,762,2017-09-06,4,FW,410000,3,,,2.62,3.98,3.69,4.07,3.87,5.24
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,33.50,4주 0일,170,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,681,2017-09-10,5,FW,310000,2,,,2.99,4.05,4.13,4.58,4.93,5.85
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.65,4주 0일,1040,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,644,2017-09-10,3,IM,310000,4,,,2.96,4.27,4.48,5.3,5.84,6.28
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,17.110,3주 6일,10,3,1,7,5,20,TRUE,1,2,2,3,3,2,2,290,2017-09-10,2,W,250000,1,,,2.4,3.17,3.01,3.27,3.09,3.25
20,Hanguk,Yi-Chun Jin,429677916,,,18.98,3주 0일,30,3,1,6,5,20,TRUE,1,2,4,3,2,1,2,414,2017-09-06,2,IM,250000,0,,,2.25,3.35,3.43,3.83,4,3.07
21,Hanguk,Chung-Ho Seo,430376571,,,19.0,2주 0일,50,4,1,6,5,20,TRUE,1,3,3,2,3,4,3,408,2017-09-10,2,IM,250000,1,,,2.46,3.44,3.6,3.43,3.63,3.83
22,Hanguk,Chang-Duk Jung,430628518,,,17.109,0주 6일,20,5,1,6,5,20,TRUE,1,2,2,3,4,3,4,395,2017-09-10,3,FW,250000,1,,,2.14,2.83,2.68,2.98,2.86,3.34
23,Hanguk,Jung-Hyo Nam,430761221,,,17.1,0일,10,1,1,6,5,20,TRUE,1,2,1,3,2,3,5,299,2017-09-10,2,W,250000,0,,,2.14,2.65,2.39,2.44,2.14,2.86
99,Hanguk,In-Guh Park,429263805,,,40.105,4주 0일,0,4,6,4,3,20,TRUE,1,1,1,1,0,0,0,102,,,,250000,0,,,1.9,1.9,1.9,1.85,1.83,1.59
