Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
1,Hanguk,Jong-Kyung Ji,429263806,Head,,26.5,4 시즌 7 주 0 일,1990,2,5,5,7,20,TRUE,6,5,1,1,1,1,5,654,2018-12-19,3.5,KP,1010000,0,6.57,4.96,4.63,4.69,4.3,4.77,4.93,4.17,3.84,3.35,3.3,3.23,3.35,3.14,3.16,2.93,2.77,2.77,2.77,0,KP,6.57
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,36.4,4 시즌 7 주 0 일,80,2,6,7,4,20,TRUE,1,7,4,4,4,1,5,680,2018-12-19,4,W,270000,17,4.37,7.11,6.85,6.9,6.6,6.96,7.08,6.5,6.24,5.87,5.82,5.77,5.81,5.61,5.72,5.41,4.39,4.88,4.41,0,WBd,7.11
9,Hanguk,Seung-Min Lee,429263815,Quick,,23.85,4 시즌 7 주 0 일,9780,3,4,6,8,20,TRUE,1,10,6,3,6,2,6,1009,2018-12-16,5.5,IM,1550000,8,5.24,9.36,8.91,9.2,8.47,9.58,9.51,8.91,8.03,7.45,7.5,7.07,7.93,7.65,7.54,7.35,5.58,6.42,5.28,0,CD,9.58
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,28.47,4 시즌 7 주 0 일,5100,4,4,7,7,20,TRUE,1,9,7,2,3,2,4,915,2018-12-19,6,IM,990000,6,5.27,9.26,8.91,9.33,8.58,9.89,9.57,9.54,8.15,7.73,7.96,7.09,8.75,8.4,8.16,8.01,5.6,6.27,5.13,0,CD,9.89
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,28.110,4 시즌 7 주 0 일,1350,5,5,8,7,20,TRUE,1,5,7,3,5,3,4,705,2018-12-19,5.5,IM,410000,17,4.4,7.14,7.19,7.48,7.28,7.85,7.41,8.21,7.51,7.71,7.93,7.36,8.5,8.48,8.26,8.44,6.67,7.38,6.27,0,IMd,8.5
13,Hanguk,Hong-Woon Kim,429263820,Technical,,25.13,4 시즌 7 주 0 일,10900,2,4,7,7,20,TRUE,1,10,6,6,5,3,4,1051,2018-12-16,6.5,W,1650000,9,5.65,10.55,10.16,10.23,9.77,10.33,10.51,9.61,9.14,8.55,8.5,8.37,8.52,8.19,8.32,7.84,6.6,0,6.64,7.03,WBd,10.55
15,Hanguk,Bong-Joo Kim,429263823,,,26.59,4 시즌 7 주 0 일,11220,4,5,5,7,20,TRUE,1,10,6,7,6,2,4,1052,2018-12-16,5.5,W,1570000,19,4.84,9.06,8.77,8.76,8.46,8.75,8.98,8.15,7.98,7.51,7.42,7.46,7.27,7.01,7.22,6.75,5.53,6.11,5.66,0,WBd,9.06
16,Hanguk,Kil-Sung Park,429263824,,R,23.9,4 시즌 7 주 0 일,2110,5,3,7,8,20,TRUE,1,5,3,5,4,7,6,760,2018-12-19,6,FW,410000,31,4.11,6.51,6.39,6.26,6.25,6.1,6.36,5.74,5.99,5.75,5.62,5.89,5.4,5.37,5.41,5.36,6.89,6.16,7.07,0,FWtw,7.07
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,29.85,4 시즌 7 주 0 일,1050,2,6,7,6,20,TRUE,1,4,5,3,6,6,3,611,2018-12-16,5.5,FW,300000,35,3.87,5.75,5.78,5.91,5.82,6.08,5.88,6.24,6.06,6.18,6.25,6.08,6.54,6.64,6.43,6.76,6.92,6.97,6.68,0,FWd,6.97
31,Česká republika,,397610518,Head,,31.67,3 시즌 13 주 6 일,10710,3,7,7,6,20,FALSE,1,10,9,1,8,4,4,990,2018-12-19,6.5,IM,1632000,46,5.17,9.52,9.17,9.79,8.87,10.6,10,10.43,8.86,8.6,8.9,7.87,10.05,9.89,9.37,9.7,7.14,8.31,6.32,0,CD,10.6
