Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.102,1시즌 10주 6일,10170,4,3,6,7,20,TRUE,9,3,1,1,1,1,11,969,2017-11-08,5,KP,1970000,0,,,8.28,3.78,3.86,3.08,2.97,2.76
2,Hanguk,Jee-Hoon Kim,428709461,,,19.111,1시즌 3주 0일,6500,3,1,7,6,20,TRUE,8,5,1,1,1,2,8,842,2017-11-05,4.5,KP,930000,0,,,7.92,4.41,4.58,2.96,2.76,2.67
3,Hanguk,Eun-Seok Hong,427619235,,,30.24,1시즌 10주 6일,430,5,4,7,6,20,TRUE,1,6,6,3,2,2,7,612,2017-11-08,4,CD,300000,4,,,4.29,6.99,7.51,6.61,7.02,5.09
4,Hanguk,Ji-Woon Lee,427619236,,,20.40,1시즌 10주 6일,840,5,2,4,7,20,TRUE,1,7,4,3,5,2,7,706,2017-11-12,3,CD,390000,5,,,3.27,5.24,5.47,4.46,4.42,3.6
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.86,1시즌 10주 6일,140,5,5,5,5,20,TRUE,1,6,4,4,2,1,10,592,2017-11-12,3,CD,280000,3,,,3.62,5.63,5.69,4.9,4.71,3.61
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,28.21,1시즌 10주 6일,1130,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,752,2017-11-08,4.5,WB,390000,7,,,4.83,7.77,7.39,6.34,5.47,5.03
7,Hanguk,In-Moo Byon,427619239,,,33.9,1시즌 10주 6일,210,1,6,6,5,20,TRUE,2,6,5,5,5,2,6,590,2017-11-08,3.5,WB,290000,4,,,4.71,6.71,6.75,6.39,6.24,5.21
8,Hanguk,Hong-Chan Son,427619240,,Y×1,22.81,1시즌 10주 6일,1160,5,3,6,8,20,TRUE,1,5,6,5,5,1,8,617,2017-11-12,3.5,WB,310000,0,,,3.79,6.51,6.64,6.76,6.83,5.11
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,20.88,1시즌 10주 6일,1140,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,618,2017-11-12,4,IM,330000,6,,,3.67,5.97,6.43,6.27,6.77,5.58
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,24.87,1시즌 10주 6일,1610,4,4,7,8,20,TRUE,1,6,7,3,3,2,9,742,2017-11-08,4.5,IM,430000,5,,,4.52,7.58,8.27,7.53,8.19,5.8
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.54,1시즌 10주 6일,900,6,4,6,7,20,TRUE,2,5,6,3,5,2,9,652,2017-11-12,4.5,IM,330000,9,,,4.48,6.19,6.66,6.41,6.88,5.3
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,26.63,1시즌 10주 6일,1080,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,757,2017-11-08,3.5,FW,410000,7,,,3.66,5.87,6.43,7.04,7.92,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.51,1시즌 10주 6일,1480,2,3,6,7,20,TRUE,1,5,6,6,5,2,9,639,2017-11-12,4.5,W,330000,8,,,3.77,6.64,6.6,6.9,6.82,5.55
14,Hanguk,Se-Jong Cho,427619246,,,29.51,1시즌 10주 6일,730,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,610,2017-11-12,4,WB,290000,16,,,3.92,6.51,6.35,6.37,6.15,5.82
