Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,21.79,1주 4일,2250,2,3,6,6,20,TRUE,6,2,1,1,1,1,5,658,2017-08-16,3,KP,990000,0,,,5.69,3.03,3.06,2.7,2.65,2.56
2,Hanguk,Soon Jung,429263807,,,27.56,1주 4일,1350,7,5,6,6,20,TRUE,5,5,1,1,3,1,3,580,2017-08-23,3.5,KP,770000,0,,,6.29,4.86,5.01,3.67,3.47,3.18
3,Hanguk,Dong-Ho Lee,429263808,,,28.110,1주 4일,450,4,5,6,7,20,TRUE,1,6,5,2,2,2,4,613,2017-08-23,4,WB,300000,0,,,4.18,6.37,6.9,5.74,6.12,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.36,1주 4일,870,2,1,6,6,20,TRUE,1,7,4,3,4,2,5,738,2017-08-16,3.5,WB,370000,0,,,3.45,5.74,6,4.76,4.71,3.71
5,Hanguk,Pyung-Jae Song,429263810,Powerful,,30.94,1주 4일,320,3,5,7,6,20,TRUE,1,6,5,4,3,1,7,600,2017-08-23,4,CD,280000,0,,,4.4,7.05,7.26,6.51,6.49,4.81
6,Hanguk,Yong-Seo Kwon,429263811,,,26.66,1주 4일,1400,3,4,6,7,20,TRUE,1,7,3,6,4,2,6,780,2017-08-23,4,CD,390000,1,,,4.38,7.11,6.76,5.86,5.06,4.71
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,31.78,1주 4일,840,2,5,6,5,20,TRUE,2,6,6,5,6,3,6,596,2017-08-23,3.5,WB,310000,0,,,4.46,6.57,6.73,6.56,6.64,5.64
8,Hanguk,Min-Gyu Jung,429263814,,,21.40,1주 4일,710,1,2,5,5,20,TRUE,1,5,6,4,4,2,5,692,2017-08-23,3.5,W,310000,0,,,2.99,5.11,5.36,5.24,5.48,4.18
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.47,1주 4일,900,3,2,6,5,20,TRUE,1,4,6,3,6,2,6,681,2017-08-16,2.5,CD,330000,0,,,2.89,4.72,5.1,5.29,5.76,4.5
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,24.9,1주 4일,1200,4,3,5,6,20,TRUE,1,6,7,2,3,2,4,767,2017-08-16,3,W,430000,0,,,3.42,5.66,6.35,5.62,6.29,4.33
11,Hanguk,Ryung-Tae Kim,429263818,,,25.75,1주 4일,860,2,3,6,6,20,TRUE,2,5,6,3,5,3,5,656,2017-08-19,4,IM,330000,0,,,4.22,5.89,6.34,6.1,6.59,5.37
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.72,1주 4일,950,5,4,7,6,20,TRUE,1,3,7,3,5,3,4,722,2017-08-23,4.5,IM,410000,2,,,3.41,5.47,5.99,6.64,7.46,6.01
13,Hanguk,Hong-Woon Kim,429263820,Technical,,20.87,1주 4일,1450,2,3,6,7,20,TRUE,1,4,6,6,5,3,4,666,2017-08-23,4.5,W,330000,0,,,3.47,6.06,5.98,6.67,6.68,5.84
14,Hanguk,Moon-Hak Park,429263822,Powerful,Inj 4,27.111,1주 4일,1370,4,4,5,7,20,TRUE,1,6,5,6,4,4,3,635,2017-08-23,4,WB,310000,0,,,3.77,6.4,6.28,6.03,5.78,5.43
15,Hanguk,Bong-Joo Kim,429263823,,,22.21,1주 4일,2510,4,3,7,6,20,TRUE,1,5,6,7,6,2,4,762,2017-08-23,4,IM,370000,1,,,3.87,6.99,6.77,7.36,7.09,5.95
16,Hanguk,Kil-Sung Park,429263824,,Inj 1,18.83,1주 4일,910,5,2,5,5,20,TRUE,1,3,3,5,4,7,6,754,2017-08-19,4.5,FW,410000,0,,,2.44,3.7,3.43,3.79,3.6,4.87
17,Hanguk,Seung-Ok Lee,429263826,Technical,,33.32,1주 4일,170,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,681,2017-08-23,4,FW,310000,0,,,2.85,3.87,3.95,4.38,4.71,5.59
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.47,1주 4일,1050,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,646,2017-08-23,4.5,FW,310000,2,,,2.96,4.27,4.48,5.3,5.84,6.28
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,17.92,1주 3일,10,3,1,6,5,20,TRUE,1,2,2,3,3,2,2,293,2017-08-16,1.5,WB,250000,0,,,2.14,2.83,2.68,2.91,2.75,2.9
20,Hanguk,Yi-Chun Jin,429677916,,,18.80,4일,30,3,1,6,5,20,TRUE,1,2,4,3,2,1,2,414,,,,250000,0,,,2.14,3.18,3.26,3.63,3.8,2.92
99,Hanguk,In-Guh Park,429263805,,,40.87,1주 4일,0,4,6,3,4,20,TRUE,1,2,1,1,0,1,1,190,,,,250000,0,,,1.91,2.06,2.08,1.81,1.78,1.69
