Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
2,Hanguk,Jee-Hoon Kim,428709461,,,25.69,6 s 13 wk 0 d,118570,3,4,8,7,20,TRUE,18,5,1,1,1,2,10,1801,2019-07-31,10,KP,40300000,0,16.37,5.96,5.56,5.63,5.15,5.73,5.92,4.98,4.58,3.98,3.92,3.83,4.01,3.77,3.74,3.52,3.68,3.48,3.67,0,KP,16.37
4,Hanguk,Ji-Woon Lee,427619236,,,25.110,7 s 5 wk 0 d,1170,5,4,6,7,20,TRUE,1,7,4,3,5,2,9,734,2019-08-04,4.5,CD,390000,29,4.44,7.2,6.91,7.03,6.61,7.19,7.24,6.69,6.32,5.92,5.9,5.77,6.03,5.88,5.86,5.71,4.86,5.37,4.75,0,CDtw,7.24
8,Hanguk,Hong-Chan Son,427619240,,Y×1,28.39,7 s 5 wk 0 d,1040,5,5,8,7,20,TRUE,1,5,6,5,5,1,10,614,2019-08-04,4.5,W,310000,18,4.45,7.36,7.43,7.49,7.5,7.57,7.44,7.75,7.59,7.7,7.78,7.62,7.83,7.78,7.87,7.71,5.89,6.76,5.83,0,IMtw,7.87
10,Hanguk,Kwang-Eul Jeon,427619242,,,30.45,7 s 5 wk 0 d,890,4,6,7,6,20,TRUE,1,6,7,3,3,2,11,703,2019-07-31,5.5,IM,390000,33,4.6,7.59,7.55,7.84,7.54,8.22,7.85,8.39,7.49,7.51,7.75,7.07,8.32,8.15,7.99,7.94,5.83,6.44,5.48,0,Cdo,8.39
11,Hanguk,Kwang-Hwan Yun,427619243,,TL,33.12,7 s 5 wk 0 d,90,6,6,4,5,20,TRUE,2,5,6,2,5,1,10,590,2019-06-19,4,W,280000,24,2.64,3.88,3.85,4.06,3.84,4.34,4.07,4.47,3.96,4.01,4.14,3.76,4.52,4.49,4.36,4.44,2.92,3.64,2.63,0,IMd,4.52
12,Hanguk,Chan-Myung Lee,427619244,,,32.21,7 s 5 wk 0 d,270,3,5,7,6,20,TRUE,1,3,7,3,4,3,10,686,2019-07-31,4.5,IM,330000,13,3.66,5.56,5.8,6.04,6.07,6.35,5.85,7.03,6.49,6.94,7.2,6.64,7.72,7.79,7.58,7.82,6.21,6.76,5.84,0,IMo,7.82
13,Hanguk,Sung-Kook Han,427619245,Technical,,28.9,7 s 5 wk 0 d,1340,2,5,7,7,20,TRUE,1,5,6,6,5,2,10,614,2019-08-04,4.5,W,330000,44,4.31,7.28,7.38,7.36,7.47,7.33,7.29,7.51,7.54,7.66,7.69,7.66,7.61,7.58,7.72,7.52,6.21,0,6.26,6.82,IMtw,7.72
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Inj 1,29.62,7 s 5 wk 0 d,1150,5,5,7,6,20,TRUE,1,5,5,7,6,2,10,692,2019-07-24,5,W,340000,22,4.26,7.19,7.26,7.1,7.31,6.9,7.07,6.9,7.33,7.38,7.28,7.58,6.89,6.89,7.16,6.88,6.13,6.69,6.36,0,Wo,7.58
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,25.56,7 s 5 wk 0 d,1670,6,4,7,7,20,TRUE,1,3,3,6,4,7,12,776,2019-07-31,5.5,FW,410000,75,3.71,5.52,5.62,5.39,5.71,5.07,5.33,5.07,5.7,5.76,5.63,6.06,5.21,5.31,5.44,5.43,7.16,6.38,7.46,0,FWtw,7.46
31,Hanguk,Se-Hee Park,430626797,,,24.103,6 s 4 wk 0 d,1220,4,4,6,8,20,TRUE,1,2,5,5,3,7,9,705,2019-08-04,4.5,FW,390000,58,3.19,4.67,4.94,4.89,5.22,4.83,4.7,5.33,5.47,5.84,5.92,5.87,5.94,6.06,6,6.18,6.93,6.33,6.94,0,FWtw,6.94
34,Sverige,Axel Hermansson,422526443,,Y×1,34.78,6 s 1 wk 6 d,110,5,6,8,5,20,FALSE,2,6,6,1,5,1,9,590,2019-08-04,4,CD,348000,25,4.72,6.59,6.43,6.81,6.29,7.3,6.9,7.3,6.35,6.26,6.46,5.81,7.15,7.04,6.78,6.91,4.72,5.74,4.22,0,CD,7.3
