Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.88,1시즌 9주 0일,10330,4,3,7,7,20,TRUE,9,3,1,1,1,1,10,950,2017-10-25,5,KP,1970000,0,,,8.89,4.06,4.14,3.31,3.19,2.97
2,Hanguk,Jee-Hoon Kim,428709461,,,19.97,1시즌 1주 0일,5880,3,1,8,6,20,TRUE,8,5,1,1,1,2,7,803,2017-10-29,4.5,KP,930000,0,,,8.14,4.54,4.7,3.04,2.83,2.75
3,Hanguk,Eun-Seok Hong,427619235,,,30.10,1시즌 9주 0일,410,5,4,7,6,20,TRUE,1,6,6,3,2,2,7,611,2017-10-25,4,CD,300000,4,,,4.29,6.99,7.51,6.61,7.02,5.09
4,Hanguk,Ji-Woon Lee,427619236,,,20.26,1시즌 9주 0일,790,5,2,3,7,20,TRUE,1,7,4,3,5,2,7,723,2017-10-15,3,CD,390000,5,,,2.81,4.5,4.7,3.83,3.8,3.1
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.72,1시즌 9주 0일,140,5,5,5,5,20,TRUE,1,6,4,4,2,1,9,592,2017-10-29,3,CD,280000,3,,,3.59,5.58,5.65,4.86,4.68,3.58
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,28.7,1시즌 9주 0일,1090,5,5,6,7,20,TRUE,1,7,3,6,3,2,10,759,2017-10-25,4.5,WB,390000,7,,,4.49,7.23,6.89,5.9,5.1,4.68
7,Hanguk,In-Moo Byon,427619239,,,32.107,1시즌 9주 0일,320,1,6,5,5,20,TRUE,2,6,5,5,5,3,6,590,2017-09-13,4,CD,300000,4,,,4.31,6.14,6.17,5.84,5.73,5.07
8,Hanguk,Hong-Chan Son,427619240,,Y×1,22.67,1시즌 9주 0일,1000,5,3,5,7,20,TRUE,1,5,6,5,5,1,8,633,2017-10-29,3,WB,310000,0,,,3.46,5.94,6.06,6.17,6.23,4.66
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,Y×2,20.74,1시즌 9주 0일,1130,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,616,2017-10-29,4,IM,330000,6,,,3.67,5.97,6.43,6.27,6.77,5.58
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×2,24.73,1시즌 9주 0일,1500,4,4,6,7,20,TRUE,1,6,7,3,3,2,8,756,2017-10-25,5,IM,430000,5,,,4.18,7.01,7.65,6.97,7.58,5.37
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.40,1시즌 9주 0일,920,6,4,7,7,20,TRUE,2,5,6,3,5,2,8,646,2017-10-29,4.5,IM,330000,9,,,4.83,6.68,7.18,6.91,7.41,5.71
12,Hanguk,Chan-Myung Lee,427619244,,,26.49,1시즌 9주 0일,1100,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,760,2017-10-25,4,FW,410000,7,,,3.66,5.87,6.43,7.04,7.92,6.29
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.37,1시즌 9주 0일,1330,2,3,5,7,20,TRUE,1,5,6,6,5,2,8,638,2017-10-25,4,W,330000,8,,,3.43,6.04,6.01,6.29,6.21,5.05
14,Hanguk,Se-Jong Cho,427619246,,,29.37,1시즌 9주 0일,710,4,5,6,6,20,TRUE,1,5,5,6,3,4,7,610,2017-10-29,4,WB,290000,16,,,3.92,6.51,6.34,6.36,6.14,5.82
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.90,1시즌 9주 0일,2220,5,3,7,7,20,TRUE,1,5,5,7,6,2,8,755,2017-10-25,5,W,350000,8,,,4.08,7.15,6.79,7.27,6.77,6
16,Hanguk,Dong-Shik Kim,427619248,,Y×2,19.84,1시즌 9주 0일,1410,6,2,6,7,20,TRUE,1,3,3,6,4,7,9,759,2017-10-25,5.5,FW,410000,19,,,3.01,4.74,4.24,4.87,4.46,6.14
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,Bru,35.23,1시즌 9주 0일,40,2,6,7,5,20,TRUE,1,2,4,3,3,6,7,590,2017-10-29,5,FW,270000,18,,,3.09,4.2,4.28,4.75,5.08,5.72
18,Hanguk,Kwang-Rae Kim,427619250,Head,Inj 1,27.44,1시즌 9주 0일,1170,3,4,6,7,20,TRUE,1,2,5,3,6,6,6,644,2017-10-29,5,FW,310000,16,,,3.12,4.51,4.73,5.59,6.16,6.63
20,Brasil,Jader da Matta,427827635,,Y×1,33.1,1시즌 3주 6일,590,4,6,7,6,13,FALSE,2,6,6,5,6,2,8,590,2017-10-25,3.5,WB,360000,2,,,4.29,6.64,6.81,6.63,6.68,5.23
21,Belgium,Jitse Haes,428112207,,Y×1,32.42,1시즌 4주 0일,480,4,5,4,6,13,FALSE,2,6,6,5,6,2,7,590,2017-10-29,3.5,W,372000,2,,,3.2,5,5.13,4.99,5.03,3.93
22,Nederland,Keith Esser,428060480,Quick,Y×1,32.59,1시즌 3주 6일,710,5,6,7,6,13,FALSE,2,6,5,6,6,2,9,590,2017-10-29,4.5,W,372000,3,,,4.31,6.64,6.51,6.38,6.04,5.1
23,Belgium,Mathias Piron,428125893,Technical,,33.11,1시즌 3주 6일,390,6,5,7,6,13,FALSE,2,6,5,5,6,2,8,590,2017-10-29,4,W,360000,2,,,4.18,6.32,6.36,6.05,5.9,4.85
24,Canada,Philippe Morel,425173438,Unpredictable,,34.25,1시즌 3주 6일,110,5,6,6,5,13,FALSE,2,6,5,5,5,2,7,590,2017-10-22,3.5,W,324000,4,,,3.86,5.8,5.83,5.48,5.34,4.34
25,Polska,Pylyp Nagorniak,406205227,,Y×1,27.84,1시즌 3주 6일,2240,5,3,8,6,13,FALSE,1,6,7,3,6,3,9,728,2017-10-25,4.5,IM,444000,2,,,3.49,6.5,7.18,6.72,7.43,5.6
26,Türkiye,Türker Arkan,425734621,,,33.101,1시즌 3주 6일,400,1,6,4,5,13,FALSE,2,6,7,5,5,2,7,680,2017-10-15,4.5,IM,456000,11,,,3.18,5.08,5.3,5.19,5.38,3.97
