Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.43,1시즌 12주 1일,2310,2,3,6,8,20,TRUE,6,3,1,1,1,1,5,662,2018-02-25,4,KP,990000,0,,,6.43,3.8,3.88,3.1,2.98,2.78
2,Hanguk,Soon Jung,429263807,,,29.20,1시즌 12주 1일,90,7,5,6,7,20,TRUE,5,6,1,1,3,1,3,590,2018-02-21,3,KP,720000,0,,,6.63,5.43,5.62,3.88,3.62,3.23
3,Hanguk,Dong-Ho Lee,429263808,,,30.74,1시즌 12주 1일,470,4,5,7,6,20,TRUE,1,7,5,2,2,2,4,694,2018-02-21,4,W,310000,5,,,4.72,7.31,7.92,6.28,6.62,4.87
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,20.0,1시즌 12주 1일,5460,2,2,5,7,20,TRUE,1,10,4,3,4,2,5,1038,2018-02-21,4.5,CD,1890000,1,,,4.38,7.3,7.66,5.39,5.19,3.94
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,32.58,1시즌 12주 1일,400,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,693,2018-02-21,4,W,350000,5,,,4.87,7.47,7.77,6.26,6.17,4.63
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.42,1시즌 12주 1일,460,2,5,7,6,20,TRUE,2,7,5,5,5,2,6,680,2018-02-25,4.5,W,320000,9,,,5.18,7.57,7.65,6.87,6.66,5.46
8,Hanguk,Min-Gyu Jung,429263814,,Inj 1,23.4,1시즌 12주 1일,3250,1,3,6,7,20,TRUE,1,8,6,4,4,2,5,860,2018-02-21,5,CD,670000,2,,,4.55,7.86,8.27,6.96,7.08,5.21
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.11,1시즌 12주 1일,4370,3,2,6,7,20,TRUE,1,8,6,3,6,2,6,859,2018-02-25,4.5,CD,630000,0,,,4.34,7.47,8.06,6.73,7.04,5.18
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,25.85,1시즌 12주 1일,4170,4,4,6,7,20,TRUE,1,8,7,2,3,2,4,888,2018-02-21,5,IM,570000,1,,,4.69,7.86,8.74,7.1,7.79,5.26
11,Hanguk,Ryung-Tae Kim,429263818,,,27.39,1시즌 12주 1일,2350,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,773,2018-02-25,4.5,IM,490000,4,,,5.04,7.27,7.82,6.8,7.19,5.72
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.36,1시즌 12주 1일,1230,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,725,2018-02-21,4.5,IM,410000,5,,,3.95,6.43,7.04,7.32,8.14,6.46
