Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.5,7주 0일,2200,2,3,6,6,20,TRUE,6,2,1,1,1,1,5,654,2017-09-24,3.5,KP,990000,0,,,5.78,3.08,3.11,2.75,2.7,2.6
2,Hanguk,Soon Jung,429263807,,,27.94,7주 0일,1310,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,576,2017-09-27,3.5,KP,770000,0,,,6.37,4.93,5.08,3.72,3.51,3.22
3,Hanguk,Dong-Ho Lee,429263808,,,29.36,7주 0일,380,4,5,6,6,20,TRUE,1,6,5,2,2,2,4,611,2017-09-20,3,W,300000,1,,,4.18,6.36,6.89,5.74,6.11,4.57
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,18.74,7주 0일,1610,2,2,7,6,20,TRUE,1,8,4,3,4,2,5,828,2017-09-24,4,WB,370000,1,,,4.5,7.33,7.66,5.86,5.75,4.52
5,Hanguk,Pyung-Jae Song,429263810,Powerful,Y×1 Bru,31.20,7주 0일,270,3,5,4,6,20,TRUE,1,7,5,4,3,1,7,681,2017-09-27,3,CD,310000,1,,,3.35,5.44,5.62,4.8,4.74,3.45
6,Hanguk,Yong-Seo Kwon,429263811,,,26.104,7주 0일,2210,3,4,7,7,20,TRUE,1,8,3,6,4,2,6,844,2017-09-27,4.5,CD,390000,1,,,5.02,8.27,7.93,6.53,5.6,5.11
7,Hanguk,Ang-Ri Choi,429263812,Powerful,,32.4,7주 0일,830,2,5,7,6,20,TRUE,2,7,6,5,6,3,6,680,2017-09-27,4,WB,320000,2,,,5.16,7.75,7.95,7.38,7.41,6.21
8,Hanguk,Min-Gyu Jung,429263814,,,21.78,7주 0일,800,1,3,5,6,20,TRUE,1,6,6,4,4,2,5,644,2017-09-27,3.5,W,310000,0,,,3.47,5.87,6.16,5.71,5.9,4.48
9,Hanguk,Seung-Min Lee,429263815,Quick,,19.85,7주 0일,1100,3,2,5,6,20,TRUE,1,5,6,3,6,2,6,678,2017-09-20,2.5,CD,330000,0,,,3.04,5.05,5.45,5.31,5.72,4.4
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.47,7주 0일,1610,4,3,5,7,20,TRUE,1,7,7,2,3,2,4,750,2017-09-20,3,CD,430000,1,,,3.82,6.41,7.17,6.05,6.71,4.55
11,Hanguk,Ryung-Tae Kim,429263818,,,26.1,7주 0일,1230,2,3,7,7,20,TRUE,2,6,6,3,5,3,5,638,2017-09-24,3.5,CD,350000,2,,,4.91,7.01,7.55,6.88,7.35,5.9
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.110,7주 0일,880,5,4,5,7,20,TRUE,1,3,7,3,5,3,4,717,2017-09-27,3.5,IM,410000,4,,,3.05,4.89,5.35,5.93,6.67,5.36
13,Hanguk,Hong-Woon Kim,429263820,Technical,,21.13,7주 0일,1870,2,3,7,7,20,TRUE,1,5,6,6,5,3,4,671,2017-09-27,5,W,330000,0,,,4.06,7.15,7.11,7.44,7.39,6.37
14,Hanguk,Moon-Hak Park,429263822,Powerful,,28.37,7주 0일,1010,4,4,3,6,20,TRUE,1,6,5,6,4,4,3,644,2017-09-27,3,WB,310000,0,,,2.84,4.83,4.74,4.55,4.36,4.1
15,Hanguk,Bong-Joo Kim,429263823,,,22.59,7주 0일,2700,4,3,5,7,20,TRUE,1,5,6,7,6,2,4,806,2017-09-27,3.5,IM,370000,2,,,3.37,6.08,5.89,6.4,6.17,5.18
16,Hanguk,Kil-Sung Park,429263824,,Y×2,19.9,7주 0일,1150,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,774,2017-09-27,4,FW,410000,5,,,2.66,4.04,3.74,4.13,3.93,5.32
