Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,22.63,15주 1일,2470,2,3,7,7,20,TRUE,6,3,1,1,1,1,5,658,2017-11-22,4,KP,990000,0,,,6.83,4.03,4.11,3.29,3.16,2.95
2,Hanguk,Soon Jung,429263807,,,28.40,15주 1일,80,7,5,6,7,20,TRUE,5,5,1,1,3,1,3,309,2017-11-26,3.5,KP,770000,0,,,6.41,4.95,5.1,3.74,3.53,3.24
3,Hanguk,Dong-Ho Lee,429263808,,,29.94,15주 1일,400,4,5,5,6,20,TRUE,1,6,5,2,2,2,4,614,2017-11-26,3,W,300000,3,,,3.81,5.8,6.28,5.23,5.57,4.16
4,Hanguk,Sung-Bum Hyun,429263809,Technical,,19.20,15주 1일,2500,2,2,5,7,20,TRUE,1,9,4,3,4,2,5,905,2017-11-26,4,WB,730000,1,,,4.12,6.79,7.11,5.21,5.06,3.91
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,Y×1,31.78,15주 1일,440,3,5,6,6,20,TRUE,1,7,4,4,3,1,7,697,2017-11-26,3.5,W,310000,4,,,4.32,6.83,6.94,5.76,5.5,4.21
6,Hanguk,Yong-Seo Kwon,429263811,,,27.50,15주 1일,2970,3,4,5,7,20,TRUE,1,9,3,6,4,2,6,920,2017-11-22,4.5,WB,570000,3,,,4.47,7.44,7.19,5.66,4.83,4.32
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,32.62,15주 1일,650,2,5,5,6,20,TRUE,2,7,6,5,5,3,6,680,2017-11-22,3,W,320000,2,,,4.44,6.66,6.84,6.27,6.3,5.21
8,Hanguk,Min-Gyu Jung,429263814,,,22.24,15주 1일,1730,1,3,7,7,20,TRUE,1,7,6,4,4,2,5,741,2017-11-26,4.5,CD,330000,2,,,4.51,7.71,8.11,7.14,7.32,5.47
9,Hanguk,Seung-Min Lee,429263815,Quick,,20.31,15주 1일,1920,3,2,6,7,20,TRUE,1,6,6,3,6,2,6,692,2017-11-26,3.5,CD,330000,0,,,3.71,6.25,6.74,6.21,6.61,5.02
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,Y×1,24.105,15주 1일,2860,4,3,6,7,20,TRUE,1,8,7,2,3,2,4,826,2017-11-22,4.5,CD,430000,1,,,4.51,7.66,8.54,6.91,7.59,5.08
11,Hanguk,Ryung-Tae Kim,429263818,,,26.59,15주 1일,1580,2,3,4,7,20,TRUE,2,7,6,3,5,3,5,725,2017-11-22,3.5,CD,350000,2,,,3.98,5.8,6.24,5.41,5.73,4.53
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,25.56,15주 1일,1080,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,711,2017-11-22,4.5,IM,410000,5,,,3.63,5.92,6.48,6.74,7.49,5.95
13,Hanguk,Hong-Woon Kim,429263820,Technical,Y×1,21.71,15주 1일,2940,2,3,7,8,20,TRUE,1,7,6,6,5,3,4,730,2017-11-22,4.5,WB,330000,0,,,4.65,8.32,8.36,7.85,7.68,6.43
15,Hanguk,Bong-Joo Kim,429263823,,,23.5,15주 1일,4210,4,3,7,7,20,TRUE,1,7,6,7,6,2,4,764,2017-11-26,4.5,WB,410000,3,,,4.59,8.39,8.25,8.03,7.63,6.22
16,Hanguk,Kil-Sung Park,429263824,,,19.67,15주 1일,1280,5,2,6,6,20,TRUE,1,3,3,5,4,7,6,776,2017-11-26,5,FW,410000,9,,,2.96,4.5,4.17,4.61,4.38,5.93
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2,34.16,15주 1일,50,5,7,5,5,20,TRUE,1,2,4,3,3,7,5,680,2017-11-26,4,FW,290000,8,,,2.92,3.94,4.02,4.45,4.79,5.66
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.31,15주 1일,1190,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,631,2017-11-26,3.5,IM,310000,14,,,3.46,5.08,5.34,5.81,6.32,6.69
28,Portugal,Baltasar Vieira,431142669,,Inj 2,28.37,6주 6일,880,3,5,7,6,8,FALSE,1,5,6,6,4,4,3,606,2017-11-15,4,W,372000,2,,,3.23,6.29,6.25,6.49,6.47,5.75
29,France,Vincent Wallois,403086843,Unpredictable,,28.24,6주 5일,3150,3,3,8,7,8,FALSE,1,6,8,4,6,4,3,796,2017-11-26,4.5,IM,660000,9,,,3.33,6.83,7.49,7.35,8.13,6.31
31,Česká republika,Leoš Broukal,397610518,Head,Y×1,28.13,6주 0일,14550,3,6,5,6,7,FALSE,1,9,9,2,8,5,4,904,2017-11-22,4.5,IM,1980000,26,,,3.61,6.96,8,6.79,7.81,5.93
32,Deutschland,Toktamış Batmaz,413755690,,,23.92,6주 1일,6220,5,2,5,7,7,FALSE,1,6,8,2,8,3,3,858,2017-11-26,2.5,CD,804000,4,,,2.54,5.15,6.01,5.7,6.67,4.75
33,Hanguk,Dong-Hyeon Lee,431740152,,,17.72,4주 6일,110,5,1,7,5,20,TRUE,1,4,4,2,2,4,1,412,2017-11-22,2,CD,250000,0,,,2.91,4.42,4.75,4.23,4.58,4.26
36,Hanguk,Ki-Bum Lee,432028611,,,18.17,1주 6일,60,7,1,6,5,20,TRUE,1,3,3,3,4,3,6,406,2017-11-22,2.5,W,250000,0,,,2.44,3.57,3.57,3.64,3.65,3.7
37,Hanguk,Dong-Ki Park,432134040,,,17.39,5일,50,4,1,6,5,20,TRUE,1,3,3,3,3,4,2,405,,,,250000,0,,,2.36,3.45,3.45,3.45,3.47,3.76
99,Hanguk,In-Guh Park,429263805,,,41.71,15주 1일,0,4,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
