Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,23.108,2시즌 5주 4일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-04-29,4,KP,990000,0,,,7.64,4.98,5.11,3.8,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,29.85,2시즌 5주 4일,130,7,6,7,6,20,TRUE,5,6,1,1,3,1,3,599,2018-05-02,4,KP,720000,0,,,7.22,5.93,6.13,4.27,3.98,3.56
3,Hanguk,Dong-Ho Lee,429263808,,,31.27,2시즌 5주 4일,410,4,5,8,6,20,TRUE,1,7,5,2,2,2,4,690,2018-05-02,4,W,320000,5,,,4.84,7.5,8.12,6.45,6.8,5
4,Hanguk,Sung-Bum Hyun,429263809,Technical,Y×1,20.65,2시즌 5주 4일,11400,2,2,7,7,20,TRUE,1,11,4,3,4,2,5,1147,2018-05-02,6.5,CD,1890000,1,,,5.51,9.28,9.75,6.62,6.32,4.71
5,Hanguk,Pyung-Jae Song,429263810,Powerful 있음,,33.11,2시즌 5주 4일,270,3,6,8,6,20,TRUE,1,7,4,3,3,1,7,681,2018-05-02,4,W,350000,7,,,4.86,7.45,7.75,6.25,6.16,4.62
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,33.107,2시즌 5주 4일,400,2,6,6,6,20,TRUE,2,7,5,5,5,2,6,680,2018-05-02,4.5,IM,320000,15,,,4.89,7.1,7.17,6.45,6.25,5.14
9,Hanguk,Seung-Min Lee,429263815,Quick,,21.76,2시즌 5주 4일,7260,3,3,6,8,20,TRUE,1,9,6,3,6,2,6,946,2018-05-02,5,CD,630000,0,,,4.84,8.24,8.87,7.14,7.39,5.42
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,26.38,2시즌 5주 4일,4710,4,4,7,7,20,TRUE,1,8,7,2,3,2,4,902,2018-05-02,5.5,IM,770000,4,,,5.04,8.44,9.4,7.63,8.37,5.65
11,Hanguk,Ryung-Tae Kim,429263818,,,27.104,2시즌 5주 4일,2890,2,4,8,7,20,TRUE,2,8,6,3,5,3,5,805,2018-04-29,5,IM,490000,7,,,5.85,8.6,9.24,7.69,8.06,6.32
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.101,2시즌 5주 4일,1350,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,741,2018-05-02,5,IM,410000,6,,,3.93,6.41,7.01,7.3,8.12,6.44
13,Hanguk,Hong-Woon Kim,429263820,Technical,,23.4,2시즌 5주 4일,7460,2,3,6,8,20,TRUE,1,9,6,6,5,3,4,956,2018-05-02,5.5,WB,1110000,3,,,4.84,8.76,8.88,7.62,7.34,5.98
15,Hanguk,Bong-Joo Kim,429263823,,,24.50,2시즌 5주 4일,10430,4,4,7,8,20,TRUE,1,9,6,7,6,2,4,999,2018-05-02,6,WB,810000,5,,,5.36,9.76,9.7,8.64,8.11,6.46
16,Hanguk,Kil-Sung Park,429263824,,,21.0,2시즌 5주 4일,1740,5,2,7,8,20,TRUE,1,4,3,5,4,7,6,759,2018-05-02,6,FW,410000,14,,,3.55,5.52,5.2,5.27,4.96,6.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.61,2시즌 5주 4일,20,5,7,7,4,20,TRUE,1,2,3,2,2,6,5,590,2018-04-29,4.5,FW,260000,17,,,3.35,4.16,4.28,4.4,4.73,5.63
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.76,2시즌 5주 4일,1300,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,650,2018-04-29,5.5,FW,310000,26,,,3.5,5.14,5.4,5.89,6.4,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,29.58,1시즌 12주 3일,15150,3,7,7,6,15,FALSE,1,9,9,2,8,5,4,898,2018-04-29,6,IM,1860000,39,,,4.78,8.78,10.02,8.58,9.79,7.55
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.5,1시즌 11주 3일,1190,5,2,5,7,20,TRUE,1,8,4,2,2,4,1,807,2018-05-02,3.5,CD,470000,4,,,3.9,6.2,6.64,4.77,4.89,4.22
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.13,1시즌 2주 3일,2290,3,2,5,6,20,TRUE,1,9,4,4,3,3,3,905,2018-04-29,4,CD,670000,0,,,4.07,6.85,7.02,5.23,4.95,4.15
44,Hanguk,Sang-Yong Jang,433566477,,,19.92,1시즌 1주 3일,2510,2,1,7,6,20,TRUE,1,6,6,6,5,4,2,693,2018-04-29,4,WB,330000,3,,,3.62,6.88,6.88,6.79,6.72,5.97
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.98,15주 4일,1020,4,1,7,6,20,TRUE,1,7,3,5,1,3,3,752,2018-04-29,4,WB,270000,3,,,3.8,6.46,6.27,4.9,4.28,3.97
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.2,13주 3일,800,1,1,5,6,20,TRUE,1,6,5,4,2,4,5,682,2018-04-29,3,CD,330000,0,,,3.03,5.28,5.46,4.75,4.82,4.2
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,18.3,11주 0일,130,5,1,7,6,20,TRUE,1,4,3,5,2,3,2,503,2018-04-29,3.5,W,250000,5,,,2.79,4.52,4.24,4.14,3.74,3.79
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,18.89,6주 3일,410,2,1,7,6,20,TRUE,1,3,5,4,5,4,2,513,2018-04-29,3.5,W,250000,5,,,2.71,4.53,4.62,5.21,5.48,5.24
