Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
2,Hanguk,Jee-Hoon Kim,428709461,,,21.3,2시즌 3주 3일,20620,3,2,7,8,20,TRUE,11,5,1,1,1,2,8,1142,2018-03-07,6.5,KP,5450000,0,,,10.63,4.96,5.13,3.45,3.24,3.16
3,Hanguk,Eun-Seok Hong,427619235,,,31.28,2시즌 11주 3일,300,5,5,7,6,20,TRUE,1,6,6,3,2,1,7,607,2018-03-04,4,CD,290000,9,,,4.42,7.12,7.65,6.74,7.12,4.85
4,Hanguk,Ji-Woon Lee,427619236,,Y×1,21.44,2시즌 11주 3일,1270,5,2,8,7,20,TRUE,1,7,4,3,5,2,7,740,2018-03-04,4.5,CD,390000,11,,,4.55,7.31,7.63,6.21,6.16,5.02
5,Hanguk,Jang-Soo Choi,427619237,Quick,,32.90,2시즌 11주 3일,110,5,6,7,6,20,TRUE,1,6,4,4,2,1,10,590,2018-03-04,4,CD,270000,4,,,4.45,6.86,6.94,5.99,5.76,4.43
6,Hanguk,Jae-Shin Cha,427619238,,,29.25,2시즌 11주 3일,970,5,5,7,7,20,TRUE,1,7,3,6,3,2,10,729,2018-03-07,5,WB,380000,9,,,4.77,7.69,7.31,6.27,5.41,4.98
8,Hanguk,Hong-Chan Son,427619240,,Y×1,23.85,2시즌 11주 3일,1040,5,3,5,8,20,TRUE,1,5,6,5,5,1,8,616,2018-03-07,3.5,WB,310000,1,,,3.48,5.97,6.09,6.2,6.27,4.69
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,21.92,2시즌 11주 3일,1290,2,3,6,7,20,TRUE,1,5,6,3,6,3,10,646,2018-03-07,4.5,IM,330000,10,,,3.79,6.16,6.63,6.46,6.98,5.76
10,Hanguk,Kwang-Eul Jeon,427619242,,Y×1,25.91,2시즌 11주 3일,1500,4,4,6,7,20,TRUE,1,6,7,3,3,2,9,756,2018-03-04,4.5,IM,430000,6,,,4.19,7.02,7.66,6.98,7.59,5.38
11,Hanguk,Kwang-Hwan Yun,427619243,,,28.58,2시즌 11주 3일,790,6,4,7,7,20,TRUE,2,5,6,3,5,2,9,618,2018-03-07,4,W,330000,10,,,4.81,6.65,7.15,6.88,7.38,5.69
12,Hanguk,Chan-Myung Lee,427619244,,,27.67,2시즌 11주 3일,1090,3,4,7,7,20,TRUE,1,3,7,3,4,3,8,759,2018-03-07,5,IM,410000,8,,,3.64,5.84,6.4,7,7.88,6.26
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.55,2시즌 11주 3일,1560,2,3,7,8,20,TRUE,1,5,6,6,5,2,9,616,2018-03-04,5,W,330000,10,,,4.09,7.2,7.16,7.49,7.4,6.02
