Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jong-Kyung Ji,429263806,Head,,24.85,3시즌 2주 0일,2500,2,4,8,8,20,TRUE,6,4,1,1,1,1,5,647,2018-07-29,4.5,KP,990000,0,,,7.64,4.98,5.11,3.81,3.61,3.27
2,Hanguk,Soon Jung,429263807,,,30.62,3시즌 2주 0일,150,7,6,7,6,20,TRUE,5,6,1,1,3,1,3,605,2018-07-25,4,KP,680000,0,,,7.15,5.87,6.07,4.22,3.94,3.53
7,Hanguk,Ang-Ri Choi,429263812,Powerful 있음,,34.84,3시즌 2주 0일,140,2,6,7,5,20,TRUE,2,7,5,4,5,2,5,680,2018-07-25,4.5,W,310000,16,,,5.27,7.49,7.73,6.77,6.74,5.44
9,Hanguk,Seung-Min Lee,429263815,Quick,,22.53,3시즌 2주 0일,7560,3,3,5,8,20,TRUE,1,10,6,3,6,2,6,1000,2018-07-29,4.5,IM,1330000,2,,,4.66,8.01,8.62,6.68,6.86,4.96
10,Hanguk,Jung-Jae Lee,429263816,Unpredictable,,27.15,3시즌 2주 0일,5170,4,4,8,7,20,TRUE,1,9,7,2,3,2,4,915,2018-07-25,5.5,IM,870000,4,,,5.49,9.29,10.32,8.06,8.76,5.84
11,Hanguk,Ryung-Tae Kim,429263818,,,28.81,3시즌 2주 0일,2790,2,4,8,7,20,TRUE,2,8,6,3,5,3,5,804,2018-07-29,5.5,IM,530000,8,,,5.82,8.55,9.19,7.65,8.02,6.29
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,27.78,3시즌 2주 0일,1300,5,4,7,7,20,TRUE,1,5,7,3,5,3,4,704,2018-07-29,5,IM,410000,10,,,4.19,6.93,7.57,7.44,8.19,6.42
13,Hanguk,Hong-Woon Kim,429263820,Technical,,23.93,3시즌 2주 0일,10010,2,4,8,8,20,TRUE,1,10,6,6,5,3,4,1011,2018-07-29,6.5,W,1110000,4,,,5.84,10.5,10.67,8.84,8.46,6.82
15,Hanguk,Bong-Joo Kim,429263823,,,25.27,3시즌 2주 0일,12460,4,4,7,7,20,TRUE,1,10,6,7,6,2,4,1056,2018-07-29,7,W,1350000,9,,,5.62,10.29,10.27,8.79,8.21,6.45
16,Hanguk,Kil-Sung Park,429263824,,,21.89,3시즌 2주 0일,1860,5,2,7,8,20,TRUE,1,5,3,5,4,7,6,736,2018-07-25,5.5,FW,410000,14,,,3.87,6.15,5.86,5.51,5.14,6.65
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,28.53,3시즌 2주 0일,1160,2,6,6,7,20,TRUE,1,4,5,3,6,6,3,613,2018-07-29,5.5,FW,310000,32,,,3.84,5.74,6.04,6.14,6.6,6.87
31,Česká republika,Leoš Broukal,397610518,Head,,30.35,2시즌 9주 0일,11350,3,7,5,6,18,FALSE,1,9,9,2,8,4,4,895,2018-07-25,5.5,IM,1740000,42,,,4.13,7.5,8.54,7.33,8.32,6.15
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.94,2시즌 7주 6일,3990,5,2,6,7,20,TRUE,1,9,4,2,2,4,1,982,2018-07-25,4.5,CD,470000,4,,,4.54,7.32,7.84,5.4,5.47,4.64
43,Hanguk,Ji-Soo Kim,433466579,Technical,,19.102,1시즌 15주 0일,6790,3,2,7,7,20,TRUE,1,10,4,4,3,3,3,1052,2018-07-25,5.5,CD,670000,0,,,5.16,8.78,9.03,6.46,6.06,4.99
44,Hanguk,Sang-Yong Jang,433566477,,,20.69,1시즌 13주 6일,5210,2,2,7,7,20,TRUE,1,8,6,6,5,4,2,844,2018-07-29,5,WB,410000,4,,,4.64,8.54,8.62,7.7,7.51,6.52
