Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
1,Hanguk,Jee-Seung Oh,427619233,,,22.21,15주 3일,8040,4,3,7,7,20,TRUE,8,3,1,1,1,1,6,890,2017-08-20,5,KP,1970000,0,,,8.02,3.96,4.04,3.23,3.11,2.9
2,Hanguk,Jee-Hoon Kim,428709461,,,19.30,7주 4일,3150,3,1,5,6,20,TRUE,7,5,1,1,1,2,2,734,2017-08-23,4,KP,930000,0,,,5.9,3.59,3.72,2.4,2.24,2.17
3,Hanguk,Eun-Seok Hong,427619235,,Inj 2,29.55,15주 3일,320,5,4,5,6,20,TRUE,1,6,6,3,2,2,4,610,2017-08-13,3.5,CD,300000,1,,,3.54,5.76,6.19,5.44,5.79,4.2
4,Hanguk,Ji-Woon Lee,427619236,,,19.71,15주 3일,1050,5,2,6,7,20,TRUE,1,7,4,3,5,2,5,716,2017-08-23,3.5,CD,390000,3,,,3.97,6.37,6.65,5.42,5.37,4.38
5,Hanguk,Jang-Soo Choi,427619237,Quick,,31.5,15주 3일,160,5,5,6,5,20,TRUE,1,6,4,4,2,1,7,594,2017-06-22,2,CD,280000,0,,,3.74,5.81,5.88,5.06,4.87,3.73
6,Hanguk,Jae-Shin Cha,427619238,,Y×1,27.52,15주 3일,1100,5,5,5,7,20,TRUE,1,7,3,6,3,2,6,777,2017-08-20,4,WB,390000,5,,,4.06,6.54,6.22,5.33,4.61,4.23
7,Hanguk,In-Moo Byon,427619239,,,32.40,15주 3일,410,1,6,6,6,20,TRUE,2,6,5,5,5,3,6,593,2017-08-23,4,CD,300000,4,,,4.64,6.62,6.65,6.29,6.18,5.47
8,Hanguk,Hong-Chan Son,427619240,,Y×1,22.0,15주 3일,1160,5,3,7,7,20,TRUE,1,5,6,5,5,1,4,631,2017-08-20,4,WB,310000,0,,,4.04,6.93,7.07,7.2,7.28,5.44
9,Hanguk,Hoi-Taek Park,427619241,Unpredictable,,20.7,15주 3일,940,2,2,5,6,20,TRUE,1,5,6,3,6,3,6,632,2017-08-23,3.5,IM,330000,3,,,3.08,5.12,5.53,5.38,5.82,4.78
10,Hanguk,Kwang-Eul Jeon,427619242,,,24.6,15주 3일,1320,4,3,5,7,20,TRUE,1,6,7,3,3,2,5,752,2017-08-20,4,IM,430000,3,,,3.64,6.19,6.77,6.16,6.71,4.71
11,Hanguk,Kwang-Hwan Yun,427619243,,,26.85,15주 3일,850,6,3,6,7,20,TRUE,2,5,6,3,5,2,6,642,2017-08-23,4,IM,330000,2,,,4.29,5.99,6.45,6.21,6.67,5.11
12,Hanguk,Chan-Myung Lee,427619244,,Bru,25.94,15주 3일,800,3,4,4,7,20,TRUE,1,3,7,3,4,3,4,762,2017-08-13,3,FW,410000,2,,,2.58,4.13,4.53,4.96,5.57,4.43
13,Hanguk,Sung-Kook Han,427619245,Technical,Inj 2,21.82,15주 3일,1230,2,3,5,7,20,TRUE,1,5,6,6,5,2,5,620,2017-08-23,4,W,330000,7,,,3.36,5.92,5.88,6.16,6.09,4.95
14,Hanguk,Se-Jong Cho,427619246,,,28.82,15주 3일,730,4,5,5,6,20,TRUE,1,5,5,6,3,4,4,614,2017-08-23,3.5,WB,290000,8,,,3.58,5.95,5.8,5.82,5.62,5.32
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,23.23,15주 3일,2150,5,3,7,7,20,TRUE,1,5,5,7,6,2,4,746,2017-08-20,5,W,350000,7,,,4.04,7.08,6.72,7.2,6.7,5.93
16,Hanguk,Dong-Shik Kim,427619248,,,19.17,15주 3일,1390,6,2,6,6,20,TRUE,1,3,3,6,4,7,6,774,2017-08-20,5,FW,410000,12,,,2.96,4.66,4.17,4.78,4.38,6.02
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,34.68,15주 3일,60,2,6,6,5,20,TRUE,1,2,4,3,3,6,5,590,2017-08-20,4.5,FW,300000,13,,,2.93,3.97,4.05,4.5,4.81,5.42
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×2,26.89,15주 3일,830,3,4,3,7,20,TRUE,1,2,5,3,6,6,2,655,2017-08-23,3.5,FW,310000,9,,,2.19,3.15,3.31,3.91,4.31,4.64
19,Hanguk,Chong-Sik Kim,429261123,Quick,,17.72,1주 4일,40,6,1,6,5,20,TRUE,1,2,4,3,2,3,4,409,2017-08-23,2,FW,250000,0,,,2.21,3.29,3.38,3.76,3.99,3.68
20,Brasil,Jader da Matta,427827635,,,32.46,10주 2일,680,4,6,7,6,9,FALSE,2,6,6,5,6,2,5,590,2017-08-23,3.5,WB,384000,1,,,4.12,6.49,6.66,6.47,6.53,5.07
21,Belgium,Jitse Haes,428112207,,Y×1,31.87,10주 3일,870,4,5,6,6,9,FALSE,2,6,6,5,6,2,5,596,2017-08-23,3,CD,384000,2,,,3.77,5.99,6.15,5.98,6.02,4.66
22,Nederland,Keith Esser,428060480,Quick,,31.104,10주 2일,880,5,6,5,6,9,FALSE,2,6,5,6,6,2,6,602,2017-08-20,3.5,W,372000,1,,,3.51,5.49,5.38,5.27,4.98,4.18
23,Belgium,Mathias Piron,428125893,Technical,,32.56,10주 3일,500,6,5,4,6,9,FALSE,2,6,6,5,6,3,6,590,2017-08-23,3,W,372000,2,,,3.02,4.79,4.92,4.78,4.85,4.01
24,Canada,Philippe Morel,425173438,Unpredictable,,33.70,10주 2일,320,5,5,7,5,9,FALSE,2,6,5,5,5,2,6,590,2017-08-23,4,W,360000,4,,,3.72,5.72,5.76,5.39,5.25,4.22
25,Polska,Pylyp Nagorniak,406205227,,Y×2,27.17,10주 3일,2050,5,3,7,6,9,FALSE,1,6,7,3,6,3,6,712,2017-08-20,4,IM,444000,2,,,3.08,5.9,6.54,6.1,6.76,5.05
26,Türkiye,Türker Arkan,425734621,,Y×1,33.34,10주 2일,590,1,6,6,6,9,FALSE,2,6,7,5,6,2,5,680,2017-08-16,4,IM,456000,11,,,3.76,6.11,6.39,6.33,6.57,4.88
27,Hanguk,Joon Yuk,429133218,,,18.90,3주 0일,140,3,1,4,5,20,TRUE,1,5,4,2,4,3,3,497,2017-08-20,2,CD,250000,0,,,2.28,3.56,3.82,3.29,3.49,3.02
28,Hanguk,Hong-Chul Yun,429668451,Unpredictable,,17.59,4일,20,2,1,6,5,20,TRUE,1,3,3,3,3,3,2,290,,,,250000,0,,,2.36,3.45,3.45,3.45,3.45,3.45
29,Türkiye,Gökhan Menderes,426926338,,,19.52,2주 3일,3540,4,1,6,4,5,FALSE,7,3,2,2,1,1,13,737,2017-08-23,2.5,KP,1428000,0,,,4.31,1.99,2.02,1.64,1.56,1.16
99,Hanguk,Je-Min Jung,427619232,,,41.33,15주 3일,0,4,8,4,1,20,TRUE,0,0,0,0,0,0,2,440,,,,250000,0,,,1.2,1.2,1.2,1.2,1.2,1.2
